"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","ANOVA","DEP","A","B","-0.209849208078513","-0.216569874764441","0","****","ANOVA-DEP"
"2","ANOVA","DEqMS","A","C","-0.202581718177467","-0.205441746615895","0","****","ANOVA-DEqMS"
"3","ANOVA","limma","A","D","-0.208542507051199","-0.213532727222319","0","****","ANOVA-limma"
"4","ANOVA","proDA","A","E","-0.202026487586748","-0.203500749303087","0","****","ANOVA-proDA"
"5","ANOVA","ROTS","A","F","-0.205131314891866","-0.206820744882595","0","****","ANOVA-ROTS"
"6","ANOVA","SAM","A","G","-0.191845582838448","-0.197346787430674","0","****","ANOVA-SAM"
"7","ANOVA","ttest","A","H","-0.162754354956854","-0.164090756385659","0","****","ANOVA-ttest"
"8","DEP","DEqMS","B","C","0.00726748990104596","0.00406132538485504","1.06262778835679e-148","****","DEP-DEqMS"
"9","DEP","limma","B","D","0.00130670102731444","0","3.08492281688979e-09","****","DEP-limma"
"10","DEP","proDA","B","E","0.00782272049176544","0.00233450187822293","5.73791539422818e-173","****","DEP-proDA"
"11","DEP","ROTS","B","F","0.00471789318664713","0.000195962013448958","1.27348813436651e-15","****","DEP-ROTS"
"12","DEP","SAM","B","G","0.0180036252400654","0.00418372477196005","3.24999883212697e-294","****","DEP-SAM"
"13","DEP","ttest","B","H","0.0470948531216591","0.039427063437269","0","****","DEP-ttest"
"14","DEqMS","limma","C","D","-0.00596078887373152","-0.00338327898941404","1.85971003579438e-265","****","DEqMS-limma"
"15","DEqMS","proDA","C","E","0.000555230590719479","-0.000379408995874964","0.0773433049978745","na","DEqMS-proDA"
"16","DEqMS","ROTS","C","F","-0.00254959671439883","-0.002474111370663","7.01159250901733e-06","****","DEqMS-ROTS"
"17","DEqMS","SAM","C","G","0.0107361353390194","0.000604200473463989","2.74171739825239e-106","****","DEqMS-SAM"
"18","DEqMS","ttest","C","H","0.0398273632206132","0.028393569758722","0","****","DEqMS-ttest"
"19","limma","proDA","D","E","0.006516019464451","0.00181613803749703","5.999552736356e-127","****","limma-proDA"
"20","limma","ROTS","D","F","0.00341119215933269","-5.0276520864978e-05","2.89670116372373e-10","****","limma-ROTS"
"21","limma","SAM","D","G","0.016696924212751","0.00288227414341302","4.03275828006705e-285","****","limma-SAM"
"22","limma","ttest","D","H","0.0457881520943447","0.037659639189066","0","****","limma-ttest"
"23","proDA","ROTS","E","F","-0.00310482730511831","-0.00371957388561495","1.78998973764013e-07","****","proDA-ROTS"
"24","proDA","SAM","E","G","0.0101809047483","0.000846155222016032","1.73961631797978e-88","****","proDA-SAM"
"25","proDA","ttest","E","H","0.0392721326298937","0.033298730947527","0","****","proDA-ttest"
"26","ROTS","SAM","F","G","0.0132857320534183","0.00466351012528798","1.31849608876948e-123","****","ROTS-SAM"
"27","ROTS","ttest","F","H","0.042376959935012","0.033734892558422","0","****","ROTS-ttest"
"28","SAM","ttest","G","H","0.0290912278815937","0.027363201806583","0","****","SAM-ttest"
