"blank","bpca","GMS","Impseq","Impseqrob","knn","mice","min","MinDet","MinProb","missForest","MLE","nbavg","QRILC","SeqKNN","zero"
"limma|FragPipe|top0||max_pauc01_B.A_HYE5600735_LFQ",0.847296348493533,0.820875918930591,0.805292444541515,0.823409462068829,0.817989943263327,0.816495827893794,0.816055039040589,0.854982452831125,0.870001042406072,0.867312875700522,0.822763170304333,0.747898558997702,0.860393429244999,0.867707749048184,0.831310900092824,0.808226073057774
"limma|FragPipe|top0||max_pauc01_B.A_HYE6600735_LFQ",0.783554271792882,0.747447334427408,0.753980377930521,0.746863386239115,0.749585366712618,0.758856568262911,0.754146716572684,0.78206371251174,0.798428780119272,0.797928727168829,0.753344578544547,0.720735256620081,0.771296214070039,0.792337508820407,0.756247001185982,0.757757011764871
"limma|FragPipe|top0||max_pauc01_B.A_HYEqe735_LFQ",0.832803387671849,0.817462689143911,0.804081196502339,0.818471159445372,0.816540273175517,0.805674779353708,0.821548144602823,0.892793028266353,0.898214624858108,0.892934778712037,0.848093063291241,0.763764040761973,0.867106673359004,0.884607548552722,0.825269702326677,0.862706139109069
"limma|FragPipe|top0||max_pauc01_B.A_HYEtims735_LFQ",0.793876623333737,0.778358959821899,0.774280259866895,0.778730629156919,0.779509610423018,0.770227359323089,0.769125196102649,0.773200086334886,0.800502113166579,0.798826148983021,0.789616864329744,0.722661463044909,0.783208790797282,0.797054196934516,0.787642847342905,0.751861940076448
"limma|FragPipe|top0||max_pauc01_E.B_YUltq006_LFQ",0.53332482124617,0.853180745982604,0.831140350877193,0.870687748783724,0.692365103936311,0.699314462627156,0.763074966828837,0.844344316674038,0.900293011941619,0.882786009140498,0.866218855963438,0.546820709595814,0.924388176323161,0.820203081232493,0.92843321539142,0.805277649337247
"limma|FragPipe|top0||max_pauc01_D.C_YUltq006_LFQ",0.624342373682063,0.846592584402182,0.8062527642636,0.853088603862598,0.719298245614035,0.768456066637181,0.78155867610202,0.782378740970072,0.871590741559782,0.868918620079611,0.85764963880289,0.567428695751671,0.869030516366463,0.837240159221583,0.91843579537078,0.722228365030223
"limma|FragPipe|top0||max_pauc01_E.C_YUltq099_LFQ",0.960568601471542,0.962334934333419,0.96188532746966,0.962964383942681,0.965332313425141,0.969498670362635,0.966890950552837,0.899797616963727,0.92695387153473,0.943019823466361,0.955081276931451,0.887969959067791,0.965161296385044,0.967388515482063,0.97227424340157,0.890655610733974
"limma|FragPipe|top0||max_pauc01_D.B_YUltq099_LFQ",0.959805109989758,0.967550373953015,0.972394138565239,0.96868937800787,0.978059185048593,0.974372408765775,0.978808529821524,0.944518513012222,0.950093638122825,0.959565356052668,0.963593833551942,0.920041915349219,0.964867645815127,0.969996235291861,0.967730216698519,0.931240123635893
"limma|FragPipe|top0||max_pauc01_D.A_YUltq819_LFQ",0.473684210526316,0.84360125118999,0.607368247436999,0.900412144220577,0.702403515523649,0.746270398631137,0.654032271287929,0.492704767581717,0.486724673578498,0.49519325831209,0.822767375307806,0.479201329509931,0.498449788263763,0.514069135673865,0.892541568887307,0.502311499238502
"limma|FragPipe|top0||max_pauc01_F.C_YUltq819_LFQ",0.483374238705572,0.630439835913937,0.544191447886857,0.860413031589364,0.688658944629152,0.624228254400915,0.524553590805316,0.776460228034488,0.475381785598197,0.476346316889039,0.52532521583799,0.477031134105537,0.824657168621047,0.650351137616431,0.488914159608709,0.789799695786831
