"logFC","AveExpr","t","P.Value","adj.P.Val","B","protein","count","sca.t","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P0CE47|EFTU1_ECOLI",1.72657903631207,23.8464874635592,58.7112086104817,3.52797632190963e-18,1.77756668537523e-14,31.877775692409,"sp|P0CE47|EFTU1_ECOLI",56,74.2804724896592,6.91901907620529e-21,6.68930764287527e-17,"conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Y8|DNAK_ECOLI",1.82351143206802,22.3600000627993,58.5373369693002,3.67721697429713e-18,1.77756668537523e-14,31.8406302012674,"sp|P0A6Y8|DNAK_ECOLI",30,69.3096595580295,1.97699403969882e-20,9.5567891879041e-17,"conditionB-conditionA","ECOLI","1","2"
"sp|P0AC33|FUMA_ECOLI",1.94675151737209,21.6822928726935,54.7042282322803,9.46839398720088e-18,3.05134776894194e-14,30.9832655117902,"sp|P0AC33|FUMA_ECOLI",9,55.6623361729655,5.47197050561298e-19,1.76343369494221e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P0AC38|ASPA_ECOLI",1.88633295256878,21.4033076529869,53.42785237127,1.31647469735498e-17,3.18191934350699e-14,30.6804455448827,"sp|P0AC38|ASPA_ECOLI",9,54.3441606034279,7.86336633229275e-19,1.90057564251516e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P77581|ASTC_ECOLI",1.82460779498379,22.3675711689656,49.0395175342142,4.35271524197447e-17,6.01172156562988e-14,29.565541048787,"sp|P77581|ASTC_ECOLI",16,53.2896500685027,1.05760765954929e-18,2.04499017050451e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P0A6P9|ENO_ECOLI",1.92005862674427,21.5382752068881,50.5388930927259,2.85965770381494e-17,4.60786178008047e-14,29.959983263804,"sp|P0A6P9|ENO_ECOLI",10,52.2654917931145,1.41831471633517e-18,2.28537777958808e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P0A9Q7|ADHE_ECOLI",1.75976492858456,23.4475595124903,45.5052197797873,1.23488422341529e-16,1.25731315192721e-13,28.5744684097786,"sp|P0A9Q7|ADHE_ECOLI",19,49.934918561317,2.82652178932188e-18,3.63868322470159e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P00350|6PGD_ECOLI",1.77827838628664,21.4523337743801,46.1488199849152,1.015375693784e-16,1.22708152593796e-13,28.7617285447891,"sp|P00350|6PGD_ECOLI",15,49.7265500956156,3.01090875027025e-18,3.63868322470159e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P0AEX9|MALE_ECOLI",1.76083145410793,22.5320361264408,44.0071848201734,1.96860001285775e-16,1.58603541035906e-13,28.1260898033997,"sp|P0AEX9|MALE_ECOLI",23,48.6783759117197,4.15436960182635e-18,4.46271614560635e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P22259|PCKA_ECOLI",1.81488887201772,20.4740948634503,45.3364883721949,1.30048940000746e-16,1.25731315192721e-13,28.5248498550894,"sp|P22259|PCKA_ECOLI",10,46.9164030223451,7.25040171620522e-18,7.00968837922721e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P15288|PEPD_ECOLI",1.73211758611248,19.9412411620185,51.8772424595486,1.98578056115651e-17,3.83970529305222e-14,30.2999976274665,"sp|P15288|PEPD_ECOLI",5,46.4855922163759,8.33415251867002e-18,7.32496241368198e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P02925|RBSB_ECOLI",1.75100426795807,23.8198464148802,41.2032639001392,4.92282694610564e-16,2.37969454574746e-13,27.2363877400107,"sp|P02925|RBSB_ECOLI",25,45.4260257723631,1.18043989207856e-17,8.88314794007149e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P0AG67|RS1_ECOLI",1.77742304175042,22.077498043453,41.4638531826863,4.50933234944251e-16,2.29453816602159e-13,27.3220116871667,"sp|P0AG67|RS1_ECOLI",22,45.3904949638363,1.19446548635632e-17,8.88314794007149e-15,"conditionB-conditionA","ECOLI","1","2"
"sp|P0A853|TNAA_ECOLI",1.76492380562993,24.3099099167205,39.8215782721007,7.91203261125352e-16,3.05974125142396e-13,26.7716967662705,"sp|P0A853|TNAA_ECOLI",70,44.9518556501211,1.38302490150547e-17,9.55077481982491e-15,"conditionB-conditionA","ECOLI","1","2"
