"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P0A6L2|DAPA_ECOLI",4.16049949923544,16.5085495756108,56.3429786377861,2.55938165319236e-17,1.85724108819586e-13,29.9306790421585,"conditionB-conditionA","sp|P0A6L2|DAPA_ECOLI","ECOLI","1","2"
"sp|P0AC38|ASPA_ECOLI",1.88832129423861,21.0981947610251,54.6842892895987,3.81363673140833e-17,1.85724108819586e-13,29.5740566641163,"conditionB-conditionA","sp|P0AC38|ASPA_ECOLI","ECOLI","1","2"
"sp|Q9P0K7|RAI14_HUMAN",5.03965828860004,19.0662079243571,50.5103451097177,1.09989006427863e-16,3.44034846303389e-13,28.6103803057617,"conditionB-conditionA","sp|Q9P0K7|RAI14_HUMAN","HUMAN","0","0"
"sp|P25378|RHEB_YEAST",-2.42474890984765,16.0724679476815,-49.4276706178958,1.46833843871894e-16,3.44034846303389e-13,28.3435945235856,"conditionB-conditionA","sp|P25378|RHEB_YEAST","YEAST","1","-1"
"sp|P0AC33|FUMA_ECOLI",1.95717993770691,20.0831865887772,48.7478402151814,1.76609264016113e-16,3.44034846303389e-13,28.1722685927927,"conditionB-conditionA","sp|P0AC33|FUMA_ECOLI","ECOLI","1","2"
"sp|P0AE06|ACRA_ECOLI",2.33670545710965,17.5577699202668,46.3780925978426,3.43120802924345e-16,5.56999436747186e-13,27.5508533832073,"conditionB-conditionA","sp|P0AE06|ACRA_ECOLI","ECOLI","1","2"
"sp|P27302|TKT1_ECOLI",1.76829792782011,19.515413456128,45.7348241085489,4.13293783223313e-16,5.75068778370725e-13,27.375356060935,"conditionB-conditionA","sp|P27302|TKT1_ECOLI","ECOLI","1","2"
"sp|P22259|PCKA_ECOLI",1.97533177863271,20.0919459369119,45.0677083328467,5.0264531330592e-16,6.11970668949958e-13,27.1901252175573,"conditionB-conditionA","sp|P22259|PCKA_ECOLI","ECOLI","1","2"
"sp|P25553|ALDA_ECOLI",1.82418540525754,21.7746193677133,44.2638988685691,6.38775364057282e-16,6.77963001128873e-13,26.9624467004454,"conditionB-conditionA","sp|P25553|ALDA_ECOLI","ECOLI","1","2"
"sp|P0A6P9|ENO_ECOLI",1.86425680816052,20.9524669007068,43.979316689933,6.96060576107672e-16,6.77963001128873e-13,26.8806329027932,"conditionB-conditionA","sp|P0A6P9|ENO_ECOLI","ECOLI","1","2"
"sp|P0A6M8|EFG_ECOLI",1.71443404684653,21.4914736067405,43.4054618539812,8.29067008608065e-16,7.34101151258414e-13,26.7136934359453,"conditionB-conditionA","sp|P0A6M8|EFG_ECOLI","ECOLI","1","2"
"sp|P02925|RBSB_ECOLI",1.70419855547349,23.1225247191224,42.7902395358917,1.00257097967777e-15,7.51798114396896e-13,26.5317423402002,"conditionB-conditionA","sp|P02925|RBSB_ECOLI","ECOLI","1","2"
"sp|P60906|SYH_ECOLI",3.48429043103359,17.8433232494124,42.5676040411785,1.07465244274627e-15,7.51798114396896e-13,26.465123493586,"conditionB-conditionA","sp|P60906|SYH_ECOLI","ECOLI","1","2"
"sp|P0A6F3|GLPK_ECOLI",1.70814405687975,21.6940956214015,42.5499158958666,1.08061330611464e-15,7.51798114396896e-13,26.4598128254949,"conditionB-conditionA","sp|P0A6F3|GLPK_ECOLI","ECOLI","1","2"
"sp|P0ACI6|ASNC_ECOLI",2.3689755835238,18.2897829064753,42.1833302262348,1.21249621822791e-15,7.6472276059065e-13,26.3491519924008,"conditionB-conditionA","sp|P0ACI6|ASNC_ECOLI","ECOLI","1","2"
"sp|P0AB71|ALF_ECOLI",1.85793473098484,20.3809721439087,42.0711848136382,1.25621808721257e-15,7.6472276059065e-13,26.315069368315,"conditionB-conditionA","sp|P0AB71|ALF_ECOLI","ECOLI","1","2"
"sp|P0A7Z4|RPOA_ECOLI",1.79544826935107,19.635770584172,41.7227264019987,1.40322575242677e-15,8.03965813449222e-13,26.2084735843641,"conditionB-conditionA","sp|P0A7Z4|RPOA_ECOLI","ECOLI","1","2"
"sp|P0ABH7|CISY_ECOLI",1.88608693310239,19.8924965098072,41.4383496211189,1.53689951977585e-15,8.13884519232316e-13,26.1206938071984,"conditionB-conditionA","sp|P0ABH7|CISY_ECOLI","ECOLI","1","2"
"sp|P0A8V2|RPOB_ECOLI",1.66314002193016,18.9470712836296,41.178537810017,1.67102949605569e-15,8.13884519232316e-13,26.0398700515262,"conditionB-conditionA","sp|P0A8V2|RPOB_ECOLI","ECOLI","1","2"
"sp|P0AFG3|ODO1_ECOLI",1.81884584579417,18.7193779647786,41.1781834923918,1.67122077871112e-15,8.13884519232316e-13,26.0397594165244,"conditionB-conditionA","sp|P0AFG3|ODO1_ECOLI","ECOLI","1","2"
"sp|P77581|ASTC_ECOLI",1.81409821987134,21.4887509864121,40.9290664109665,1.8117143657457e-15,8.20147575441203e-13,25.9616933008028,"conditionB-conditionA","sp|P77581|ASTC_ECOLI","ECOLI","1","2"
"sp|P0A991|ALF1_ECOLI",2.71190051291321,17.5995355951235,40.8291275631813,1.8715968137037e-15,8.20147575441203e-13,25.9302174706213,"conditionB-conditionA","sp|P0A991|ALF1_ECOLI","ECOLI","1","2"
