"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P19926|AGP_ECOLI","sp|P19926|AGP_ECOLI","-1.87938794141653","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AFL3|PPIA_ECOLI","sp|P0AFL3|PPIA_ECOLI","-1.99260757402237","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04825|AMPN_ECOLI","sp|P04825|AMPN_ECOLI","-1.76774773022015","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A862|TPX_ECOLI","sp|P0A862|TPX_ECOLI","-1.73558364467802","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AFG8|ODP1_ECOLI","sp|P0AFG8|ODP1_ECOLI","-2.01587246618967","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00582|DPO1_ECOLI","sp|P00582|DPO1_ECOLI","-1.97832951042655","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7W1|RS5_ECOLI","sp|P0A7W1|RS5_ECOLI","-1.76825835064836","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A910|OMPA_ECOLI","sp|P0A910|OMPA_ECOLI","-1.60646748950296","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P76108|YDCS_ECOLI","sp|P76108|YDCS_ECOLI","-1.75067483317916","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A853|TNAA_ECOLI","sp|P0A853|TNAA_ECOLI","-1.76492380562993","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P37769|KDUD_ECOLI","sp|P37769|KDUD_ECOLI","-1.69420257951316","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P37685|ALDB_ECOLI","sp|P37685|ALDB_ECOLI","-1.77593478254797","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P75874|YCCU_ECOLI","sp|P75874|YCCU_ECOLI","-1.78712479520664","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09551|ARGT_ECOLI","sp|P09551|ARGT_ECOLI","-1.79333859116734","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6A3|ACKA_ECOLI","sp|P0A6A3|ACKA_ECOLI","-1.79950209811363","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AGD3|SODF_ECOLI","sp|P0AGD3|SODF_ECOLI","-1.714023044434","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6T1|G6PI_ECOLI","sp|P0A6T1|G6PI_ECOLI","-1.69650201526233","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ABU0|MENB_ECOLI","sp|P0ABU0|MENB_ECOLI","-1.83906842967992","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P33136|OPGG_ECOLI","sp|P33136|OPGG_ECOLI","-1.9341606794796","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P76621|GLAH_ECOLI","sp|P76621|GLAH_ECOLI","-1.77319866779915","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04079|GUAA_ECOLI","sp|P04079|GUAA_ECOLI","-1.76575825166787","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ABB0|ATPA_ECOLI","sp|P0ABB0|ATPA_ECOLI","-1.54849113806336","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AC33|FUMA_ECOLI","sp|P0AC33|FUMA_ECOLI","-1.94675151737209","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A8N5|SYK2_ECOLI","sp|P0A8N5|SYK2_ECOLI","-1.85161544973224","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P21367|YCAC_ECOLI","sp|P21367|YCAC_ECOLI","-2.05600903513675","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P77348|MPPA_ECOLI","sp|P77348|MPPA_ECOLI","-2.31429734775601","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AG86|SECB_ECOLI","sp|P0AG86|SECB_ECOLI","-2.52353810390666","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A836|SUCC_ECOLI","sp|P0A836|SUCC_ECOLI","-2.23248478462367","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P36683|ACNB_ECOLI","sp|P36683|ACNB_ECOLI","-1.73309732411093","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ACA3|SSPA_ECOLI","sp|P0ACA3|SSPA_ECOLI","-1.91494900594158","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ABH7|CISY_ECOLI","sp|P0ABH7|CISY_ECOLI","-1.84533900394171","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AGE9|SUCD_ECOLI","sp|P0AGE9|SUCD_ECOLI","-1.57541377357795","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P22259|PCKA_ECOLI","sp|P22259|PCKA_ECOLI","-1.81488887201771","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P15640|PUR2_ECOLI","sp|P15640|PUR2_ECOLI","-2.37438772139959","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AFG6|ODO2_ECOLI","sp|P0AFG6|ODO2_ECOLI","-2.05998540564076","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A9Y6|CSPC_ECOLI","sp|P0A9Y6|CSPC_ECOLI","-2.1463023430493","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00722|BGAL_ECOLI","sp|P00722|BGAL_ECOLI","-1.75233651560035","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P02925|RBSB_ECOLI","sp|P02925|RBSB_ECOLI","-1.75100426795807","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P15288|PEPD_ECOLI","sp|P15288|PEPD_ECOLI","-1.73211758611248","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A9D8|DAPD_ECOLI","sp|P0A9D8|DAPD_ECOLI","-2.04705324598885","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ACF8|HNS_ECOLI","sp|P0ACF8|HNS_ECOLI","-1.64605729067911","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04425|GSHB_ECOLI","sp|P04425|GSHB_ECOLI","-1.71895996686324","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P52697|6PGL_ECOLI","sp|P52697|6PGL_ECOLI","-1.65721451648998","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P27550|ACSA_ECOLI","sp|P27550|ACSA_ECOLI","-1.85971286142153","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AAB6|GALF_ECOLI","sp|P0AAB6|GALF_ECOLI","-2.04338851783641","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P23857|PSPE_ECOLI","sp|P23857|PSPE_ECOLI","-1.92073889112707","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7V8|RS4_ECOLI","sp|P0A7V8|RS4_ECOLI","-1.86423149797437","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A953|FABB_ECOLI","sp|P0A953|FABB_ECOLI","-1.89471989499588","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Y1|IHFB_ECOLI","sp|P0A6Y1|IHFB_ECOLI","-1.86962795465555","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A825|GLYA_ECOLI","sp|P0A825|GLYA_ECOLI","-1.84914019366019","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P76038|PUUD_ECOLI","sp|P76038|PUUD_ECOLI","-2.24585353727763","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7D4|PURA_ECOLI","sp|P0A7D4|PURA_ECOLI","-1.76249710552615","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AD49|YFIA_ECOLI","sp|P0AD49|YFIA_ECOLI","-1.86897780691509","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08997|MASY_ECOLI","sp|P08997|MASY_ECOLI","-1.9605857512394","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P22106|ASNB_ECOLI","sp|P22106|ASNB_ECOLI","-1.97391492716519","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P37744|RMLA1_ECOLI","sp|P37744|RMLA1_ECOLI","-2.03287212656345","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P37902|GLTI_ECOLI","sp|P37902|GLTI_ECOLI","-1.66037773558178","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P60785|LEPA_ECOLI","sp|P60785|LEPA_ECOLI","-1.86853550260095","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AEK4|FABI_ECOLI","sp|P0AEK4|FABI_ECOLI","-2.04403095731096","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P37051|PURU_ECOLI","sp|P37051|PURU_ECOLI","-2.08659457172055","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A9K9|SLYD_ECOLI","sp|P0A9K9|SLYD_ECOLI","-1.94162313550218","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P05042|FUMC_ECOLI","sp|P05042|FUMC_ECOLI","-1.9775596859312","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AG30|RHO_ECOLI","sp|P0AG30|RHO_ECOLI","-1.88100327019623","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P39099|DEGQ_ECOLI","sp|P39099|DEGQ_ECOLI","-2.05189245425224","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00946|MANA_ECOLI","sp|P00946|MANA_ECOLI","-1.93686107474225","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09372|GRPE_ECOLI","sp|P09372|GRPE_ECOLI","-2.05987634647763","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ABA6|ATPG_ECOLI","sp|P0ABA6|ATPG_ECOLI","-2.26397723047661","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6G7|CLPP_ECOLI","sp|P0A6G7|CLPP_ECOLI","-2.22059211003222","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AA04|PTHP_ECOLI","sp|P0AA04|PTHP_ECOLI","-1.78989252697546","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P62707|GPMA_ECOLI","sp|P62707|GPMA_ECOLI","-2.03160530990205","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7R5|RS10_ECOLI","sp|P0A7R5|RS10_ECOLI","-1.90282275802325","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|Q46938|KDUI_ECOLI","sp|Q46938|KDUI_ECOLI","-1.89561078874931","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P37647|KDGK_ECOLI","sp|P37647|KDGK_ECOLI","-1.97902697251388","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P60438|RL3_ECOLI","sp|P60438|RL3_ECOLI","-1.85583741433365","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6N4|EFP_ECOLI","sp|P0A6N4|EFP_ECOLI","-1.95226404633572","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A8G6|NQOR_ECOLI","sp|P0A8G6|NQOR_ECOLI","-2.02675720967881","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A8E7|YAJQ_ECOLI","sp|P0A8E7|YAJQ_ECOLI","-1.71515059632522","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ACI6|ASNC_ECOLI","sp|P0ACI6|ASNC_ECOLI","-2.06060156424989","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AA25|THIO_ECOLI","sp|P0AA25|THIO_ECOLI","-1.79015905129647","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ABK5|CYSK_ECOLI","sp|P0ABK5|CYSK_ECOLI","-1.79197782768819","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AEK2|FABG_ECOLI","sp|P0AEK2|FABG_ECOLI","-1.89601746888365","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7U3|RS19_ECOLI","sp|P0A7U3|RS19_ECOLI","-1.83882668992404","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7Z0|RPIA_ECOLI","sp|P0A7Z0|RPIA_ECOLI","-2.24206850698186","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P45955|CPOB_ECOLI","sp|P45955|CPOB_ECOLI","-1.9594192509309","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P13033|GLPB_ECOLI","sp|P13033|GLPB_ECOLI","-2.09516281532569","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0ACJ8|CRP_ECOLI","sp|P0ACJ8|CRP_ECOLI","-2.14626896828322","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AEM9|TCYJ_ECOLI","sp|P0AEM9|TCYJ_ECOLI","-1.72588700933201","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P69828|PTKA_ECOLI","sp|P69828|PTKA_ECOLI","-1.79942833142108","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P29012|ALR2_ECOLI","sp|P29012|ALR2_ECOLI","-2.12610295546993","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7S9|RS13_ECOLI","sp|P0A7S9|RS13_ECOLI","-2.0291220634226","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|Q46845|YGHU_ECOLI","sp|Q46845|YGHU_ECOLI","-1.61514416817408","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P22333|ADD_ECOLI","sp|P22333|ADD_ECOLI","-1.98702846370084","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A786|PYRB_ECOLI","sp|P0A786|PYRB_ECOLI","-1.83736733244547","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AED0|USPA_ECOLI","sp|P0AED0|USPA_ECOLI","-1.98469465118725","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0C018|RL18_ECOLI","sp|P0C018|RL18_ECOLI","-1.74041552921392","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00370|DHE4_ECOLI","sp|P00370|DHE4_ECOLI","-1.94780575743078","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P02358|RS6_ECOLI","sp|P02358|RS6_ECOLI","-1.80288419782728","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A7T3|RS16_ECOLI","sp|P0A7T3|RS16_ECOLI","-1.84294516468829","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AEH5|ELAB_ECOLI","sp|P0AEH5|ELAB_ECOLI","-2.31967961541342","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P42588|PAT_ECOLI","sp|P42588|PAT_ECOLI","-1.99086371622506","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0AG48|RL21_ECOLI","sp|P0AG48|RL21_ECOLI","-2.47456542713531","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A759|NAGB_ECOLI","sp|P0A759|NAGB_ECOLI","-1.8423919839537","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6A8|ACP_ECOLI","sp|P0A6A8|ACP_ECOLI","-1.96140943132555","0","0","conditionB-conditionA","ECOLI","1","2"
