"logFC","AveExpr","t","pvalue","adj.pvalue","B","contrast","protein","organism","label","TlogFC"
"sp|P11388|TOP2A_HUMAN1",-0.091403925610317,8.91454034161146,-2.5758981329544,0.0419516021793937,0.149698680395795,-4.53272562228642,"conditionD-conditionB","sp|P11388|TOP2A_HUMAN","HUMAN","0","0"
"sp|Q9BWD1|THIC_HUMAN1",-0.152241907918672,8.87754401078051,-2.57569951789153,0.0419628168186625,0.149698680395795,-4.53300536123795,"conditionD-conditionB","sp|Q9BWD1|THIC_HUMAN","HUMAN","0","0"
"sp|P11182|ODB2_HUMAN1",-0.127719949175743,8.11386357482426,-2.57540430010783,0.0419794919303138,0.149698680395795,-4.53342116262156,"conditionD-conditionB","sp|P11182|ODB2_HUMAN","HUMAN","0","0"
"sp|P28007|GAR1_YEAST2",0.199323884680281,8.16624791637552,2.57084196973823,0.0419828681405775,0.297425296960358,-3.76835018574888,"conditionD-conditionC","sp|P28007|GAR1_YEAST","YEAST","1","0.263034405833794"
"sp|P38853|KEL1_YEAST2",-0.224149061530324,7.28249229465644,-2.56977629946606,0.0420433691785925,0.297523331723314,-3.76975850419176,"conditionD-conditionC","sp|P38853|KEL1_YEAST","YEAST","1","0.263034405833794"
"sp|Q12464|RUVB2_YEAST",0.187440451985088,8.25098438082323,2.5681006330433,0.0420627029920076,0.282902736579157,-3.95285512138548,"conditionC-conditionB","sp|Q12464|RUVB2_YEAST","YEAST","1","0.321928094887362"
"sp|P52565|GDIR1_HUMAN1",-0.0861286964006016,11.5266902340059,-2.57327856854131,0.0420997697142611,0.150043673391911,-4.53641525213549,"conditionD-conditionB","sp|P52565|GDIR1_HUMAN","HUMAN","0","0"
"sp|Q9Y5Q8|TF3C5_HUMAN2",0.165631459082605,8.03737052906954,2.56862384986881,0.0421089008850988,0.297618782906342,-3.77128158595462,"conditionD-conditionC","sp|Q9Y5Q8|TF3C5_HUMAN","HUMAN","0","0"
"sp|P36015|YKT6_YEAST",0.160487445208096,8.16561886986851,2.56716953801014,0.0421157288680387,0.282960892795169,-3.95412422658532,"conditionC-conditionB","sp|P36015|YKT6_YEAST","YEAST","1","0.321928094887362"
"sp|P39004|HXT7_YEAST2",0.220647457558494,8.8536483683574,2.56789829738589,0.0421502134511334,0.297618782906342,-3.77224052221873,"conditionD-conditionC","sp|P39004|HXT7_YEAST","YEAST","1","0.263034405833794"
"sp|P30046|DOPD_HUMAN1",-0.114914300551767,11.1364834656339,-2.57188676447116,0.0421787185292459,0.150241066671772,-4.53837569020068,"conditionD-conditionB","sp|P30046|DOPD_HUMAN","HUMAN","0","0"
"sp|Q9UIQ6|LCAP_HUMAN2",-0.134947105047224,7.94891508547823,-2.56682055782313,0.0422116586284977,0.297722937406307,-3.7736649929398,"conditionD-conditionC","sp|Q9UIQ6|LCAP_HUMAN","HUMAN","0","0"
"sp|Q7Z6E9|RBBP6_HUMAN1",-0.13910556083802,7.76147320581902,-2.5707424730563,0.0422437450428323,0.150388675819709,-4.53998754158723,"conditionD-conditionB","sp|Q7Z6E9|RBBP6_HUMAN","HUMAN","0","0"
"sp|P53221|RL26B_YEAST",0.176877819392503,12.3945178761817,2.56414469575873,0.042288482700669,0.283822490209963,-3.95824745339075,"conditionC-conditionB","sp|P53221|RL26B_YEAST","YEAST","1","0.321928094887362"
"sp|Q03252|LMNB2_HUMAN1",-0.0927449000480749,9.09381459264085,-2.56943554189643,0.0423181439574523,0.1505694675629,-4.54182854188073,"conditionD-conditionB","sp|Q03252|LMNB2_HUMAN","HUMAN","0","0"
"sp|P12268|IMDH2_HUMAN1",-0.104488940444886,9.47266359590773,-2.56838017905086,0.0423783233985957,0.150654470126027,-4.54331521394925,"conditionD-conditionB","sp|P12268|IMDH2_HUMAN","HUMAN","0","0"
"sp|Q15628|TRADD_HUMAN1",0.188973399357369,7.26651405961649,2.56818801220794,0.042389290998446,0.150654470126027,-4.54358592018809,"conditionD-conditionB","sp|Q15628|TRADD_HUMAN","HUMAN","0","0"
"sp|P17967|PDI_YEAST",0.193340234507955,8.57743312300526,2.56210539829863,0.0424053736833097,0.284307741960865,-3.96102751401931,"conditionC-conditionB","sp|P17967|PDI_YEAST","YEAST","1","0.321928094887362"
"sp|Q96CT7|CC124_HUMAN1",-0.0983242173104113,9.20764470729406,-2.56745147435159,0.0424313555446784,0.150676931455569,-4.54462349554639,"conditionD-conditionB","sp|Q96CT7|CC124_HUMAN","HUMAN","0","0"
"sp|Q8WVQ1|CANT1_HUMAN2",0.425466782823849,6.67474660698641,2.56253190010941,0.0424571093903614,0.299123236986679,-3.77933412585146,"conditionD-conditionC","sp|Q8WVQ1|CANT1_HUMAN","HUMAN","0","0"
"sp|Q15836|VAMP3_HUMAN1",-0.205879416301279,9.17942484416844,-2.5669617730594,0.042459347459732,0.150676931455569,-4.54531335735055,"conditionD-conditionB","sp|Q15836|VAMP3_HUMAN","HUMAN","0","0"
"sp|Q5HYI8|RABL3_HUMAN1",0.258040064242662,8.77179039113995,2.56683658398926,0.0424665065598584,0.150676931455569,-4.54548971747676,"conditionD-conditionB","sp|Q5HYI8|RABL3_HUMAN","HUMAN","0","0"
"sp|Q9UKF6|CPSF3_HUMAN",-0.119784335085207,8.19715145756776,-2.55953002366363,0.042553481098776,0.284719669686324,-3.96453866438508,"conditionC-conditionB","sp|Q9UKF6|CPSF3_HUMAN","HUMAN","0","0"
"sp|Q15397|PUM3_HUMAN",-0.162999743035151,8.56781077414194,-2.55948415746496,0.0425561237783982,0.284719669686324,-3.9646011991746,"conditionC-conditionB","sp|Q15397|PUM3_HUMAN","HUMAN","0","0"
"sp|O43314|VIP2_HUMAN2",-0.194569327335008,7.49639331796581,-2.55929357492867,0.04264344822222,0.299944317698357,-3.78361559572335,"conditionD-conditionC","sp|O43314|VIP2_HUMAN","HUMAN","0","0"
"sp|Q8NDH2|CC168_HUMAN1",-0.293246675979409,6.92324156489618,-2.56321105832632,0.0426743931943189,0.151330328702435,-4.55059740052527,"conditionD-conditionB","sp|Q8NDH2|CC168_HUMAN","HUMAN","0","0"
"sp|Q8IXM6|NRM_HUMAN",0.133690648659261,8.1242164045255,2.55652889477616,0.0427267642490609,0.284901546181065,-3.9686306667704,"conditionC-conditionB","sp|Q8IXM6|NRM_HUMAN","HUMAN","0","0"
"sp|D6VTK4|STE2_YEAST",0.198818559990323,7.0608933552111,2.55624372904109,0.0427432683284752,0.284901546181065,-3.96901950883026,"conditionC-conditionB","sp|D6VTK4|STE2_YEAST","YEAST","1","0.321928094887362"
"sp|P68400|CSK21_HUMAN",-0.101974949268143,8.80472045529945,-2.55595409082872,0.0427600381596223,0.284901546181065,-3.9694144533065,"conditionC-conditionB","sp|P68400|CSK21_HUMAN","HUMAN","0","0"
"sp|P56589|PEX3_HUMAN",-0.35134986625757,7.70151099244093,-2.55591949003107,0.0427620419848305,0.284901546181065,-3.96946163447741,"conditionC-conditionB","sp|P56589|PEX3_HUMAN","HUMAN","0","0"
"sp|Q9UPN7|PP6R1_HUMAN1",-0.151095559007359,8.05417557805065,-2.56124962629654,0.0427873106411836,0.15159634589657,-4.55336086658428,"conditionD-conditionB","sp|Q9UPN7|PP6R1_HUMAN","HUMAN","0","0"
"sp|Q4ADV7|RIC1_HUMAN1",-0.1258520438634,11.8628557091874,-2.56108225131514,0.0427969608867356,0.15159634589657,-4.553596687282,"conditionD-conditionB","sp|Q4ADV7|RIC1_HUMAN","HUMAN","0","0"
"sp|P18859|ATP5J_HUMAN2",-0.173166978486496,8.51454363876847,-2.55615995964003,0.04282458630598,0.299944317698357,-3.78775924203562,"conditionD-conditionC","sp|P18859|ATP5J_HUMAN","HUMAN","0","0"
"sp|O43660|PLRG1_HUMAN2",-0.108871930512516,8.28082665605287,-2.55606347550776,0.0428301764626511,0.299944317698357,-3.78788683460628,"conditionD-conditionC","sp|O43660|PLRG1_HUMAN","HUMAN","0","0"
"sp|Q5JUR7|TEX30_HUMAN",-0.631817671374848,7.08738125968563,-2.55452447788605,0.0428429137005233,0.285142398491165,-3.97136390039889,"conditionC-conditionB","sp|Q5JUR7|TEX30_HUMAN","HUMAN","0","0"
"sp|P15891|ABP1_YEAST2",0.266022932500622,8.83834031321759,2.55532906703542,0.0428727523925941,0.299944317698357,-3.78885804985096,"conditionD-conditionC","sp|P15891|ABP1_YEAST","YEAST","1","0.263034405833794"
"sp|P60981|DEST_HUMAN1",-0.134826110870801,9.45806423311298,-2.55955085383943,0.0428853630030155,0.15182513853816,-4.55575437019654,"conditionD-conditionB","sp|P60981|DEST_HUMAN","HUMAN","0","0"
"sp|Q9ULA0|DNPEP_HUMAN2",-0.126813476688836,8.03122736609448,-2.55480976720853,0.0429028848441132,0.299944317698357,-3.78954481543773,"conditionD-conditionC","sp|Q9ULA0|DNPEP_HUMAN","HUMAN","0","0"
"sp|P20742|PZP_HUMAN",0.280364544534287,7.11948939541245,2.55323305648372,0.0429179242971836,0.285222853968218,-3.97312498865737,"conditionC-conditionB","sp|P20742|PZP_HUMAN","HUMAN","0","0"
"sp|P00447|SODM_YEAST2",0.16988956879587,8.70811181648476,2.55429351633012,0.0429328625983207,0.299944317698357,-3.79022756508325,"conditionD-conditionC","sp|P00447|SODM_YEAST","YEAST","1","0.263034405833794"
"sp|Q92598|HS105_HUMAN1",-0.0843338778204963,9.07195555546988,-2.55871151631976,0.0429338970537287,0.151912612438721,-4.55693699743132,"conditionD-conditionB","sp|Q92598|HS105_HUMAN","HUMAN","0","0"
"sp|Q12499|NOP58_YEAST2",0.351637367687172,7.94854390435445,2.55364240276808,0.0429707031997608,0.299944317698357,-3.79108869573142,"conditionD-conditionC","sp|Q12499|NOP58_YEAST","YEAST","1","0.263034405833794"
"sp|Q9BXW7|HDHD5_HUMAN",-0.204843381386008,8.08120729198905,-2.55231071657609,0.0429715823014034,0.285222853968218,-3.97438281432696,"conditionC-conditionB","sp|Q9BXW7|HDHD5_HUMAN","HUMAN","0","0"
"sp|Q99622|C10_HUMAN2",0.108556101535248,8.29290385917374,2.55343430384811,0.0429828046738577,0.299944317698357,-3.7913639225019,"conditionD-conditionC","sp|Q99622|C10_HUMAN","HUMAN","0","0"
"sp|P11413|G6PD_HUMAN",-0.0929305118304988,9.97949198279958,-2.55200808433919,0.042989203679965,0.285222853968218,-3.97479553253833,"conditionC-conditionB","sp|P11413|G6PD_HUMAN","HUMAN","0","0"
"sp|P04818|TYSY_HUMAN2",-0.117397264012496,8.55275632279061,-2.55318964591581,0.0429970367591435,0.299944317698357,-3.79168750471787,"conditionD-conditionC","sp|P04818|TYSY_HUMAN","HUMAN","0","0"
"sp|O15013|ARHGA_HUMAN1",-0.195526889896701,7.10683197042175,-2.55761913376136,0.0429971504380845,0.152049023720286,-4.55847619840828,"conditionD-conditionB","sp|O15013|ARHGA_HUMAN","HUMAN","0","0"
"sp|P62942|FKB1A_HUMAN1",-0.150203181176689,9.87971012652706,-2.55713769883994,0.0430250588203115,0.152049023720286,-4.55915456699074,"conditionD-conditionB","sp|P62942|FKB1A_HUMAN","HUMAN","0","0"
"sp|Q96AB3|ISOC2_HUMAN1",-0.171514405785979,8.34243773555953,-2.55625971041929,0.0430760045156752,0.152049023720286,-4.56039172002032,"conditionD-conditionB","sp|Q96AB3|ISOC2_HUMAN","HUMAN","0","0"
"sp|Q99439|CNN2_HUMAN2",-0.125507753425788,9.12668616002658,-2.55173426544842,0.0430818013546564,0.3002071753413,-3.79361245151252,"conditionD-conditionC","sp|Q99439|CNN2_HUMAN","HUMAN","0","0"
"sp|P38912|IF1A_YEAST1",0.331689341803552,8.62899614695719,2.55609357480993,0.0430856518035001,0.152049023720286,-4.56062582051803,"conditionD-conditionB","sp|P38912|IF1A_YEAST","YEAST","1","0.584962500721156"
"sp|P62841|RS15_HUMAN1",-0.193170373348709,9.3515636622122,-2.55598684180986,0.0430918508636783,0.152049023720286,-4.56077621767325,"conditionD-conditionB","sp|P62841|RS15_HUMAN","HUMAN","0","0"
"sp|P46992|YJR1_YEAST",0.23029261612341,8.04514762547333,2.55003744843824,0.0431041350720504,0.285688113533673,-3.97748311277984,"conditionC-conditionB","sp|P46992|YJR1_YEAST","YEAST","1","0.321928094887362"
"sp|P11117|PPAL_HUMAN1",-0.12274099211467,8.35059323024678,-2.55517255604881,0.0431391757578816,0.152049023720286,-4.56192363686702,"conditionD-conditionB","sp|P11117|PPAL_HUMAN","HUMAN","0","0"
"sp|P09429|HMGB1_HUMAN1",-0.118404475919835,10.2390999314756,-2.55510288187948,0.0431432276581371,0.152049023720286,-4.562021816465,"conditionD-conditionB","sp|P09429|HMGB1_HUMAN","HUMAN","0","0"
"sp|Q9BQA1|MEP50_HUMAN1",-0.12475282192905,9.73117204995483,-2.55462412420562,0.0431710807107579,0.152049023720286,-4.56269644977914,"conditionD-conditionB","sp|Q9BQA1|MEP50_HUMAN","HUMAN","0","0"
"sp|O00459|P85B_HUMAN1",0.17952464807048,6.64965923267624,2.55434937332474,0.0431870737072519,0.152049023720286,-4.56308361351693,"conditionD-conditionB","sp|O00459|P85B_HUMAN","HUMAN","0","0"
"sp|O94822|LTN1_HUMAN",-0.146527422423081,7.50999560090193,-2.54822953374245,0.0432098621179689,0.286091465071827,-3.9799489273227,"conditionC-conditionB","sp|O94822|LTN1_HUMAN","HUMAN","0","0"
"sp|P0DTE7|AMY1A_HUMAN;sp|P0DTE8|AMY1B_HUMAN;sp|P0DUB6|AMY1C_HUMAN;sp|P19961|AMY2B_HUMAN2",-0.124282592818846,8.74756932921272,-2.54868799231314,0.0432597959893189,0.30111840527063,-3.79764199072532,"conditionD-conditionC","sp|P0DTE7|AMY1A_HUMAN;sp|P0DTE8|AMY1B_HUMAN;sp|P0DUB6|AMY1C_HUMAN;sp|P19961|AMY2B_HUMAN","HUMAN","0","0"
"sp|P20435|RPAB2_YEAST",0.284039165757487,7.91433692926486,2.54723863199116,0.0432679264858599,0.286178733686559,-3.98130048080129,"conditionC-conditionB","sp|P20435|RPAB2_YEAST","YEAST","1","0.321928094887362"
"sp|Q13951|PEBB_HUMAN",-0.178029841891476,8.85538250768252,-2.54609706247477,0.0433349219108786,0.286247107509157,-3.98285759430289,"conditionC-conditionB","sp|Q13951|PEBB_HUMAN","HUMAN","0","0"
"sp|O75934|SPF27_HUMAN1",-0.123271606746403,8.82166661680337,-2.55143471652624,0.0433571202107291,0.152563464935766,-4.56719092732426,"conditionD-conditionB","sp|O75934|SPF27_HUMAN","HUMAN","0","0"
"sp|Q96MW5|COG8_HUMAN",-0.379095101239074,7.00486440054919,-2.5455332144683,0.0433680529883698,0.286247107509157,-3.98362671077981,"conditionC-conditionB","sp|Q96MW5|COG8_HUMAN","HUMAN","0","0"
"sp|P08243|ASNS_HUMAN1",-0.0924504163182931,9.80143275630501,-2.55095683318428,0.0433850684283593,0.152577604136359,-4.56786438149614,"conditionD-conditionB","sp|P08243|ASNS_HUMAN","HUMAN","0","0"
"sp|P62269|RS18_HUMAN1",-0.1012284291026,12.0631139055153,-2.54999457094943,0.0434414026612124,0.152691501305342,-4.56922046424637,"conditionD-conditionB","sp|P62269|RS18_HUMAN","HUMAN","0","0"
"sp|P05388|RLA0_HUMAN",-0.103260610668636,12.2401758674978,-2.5440946525794,0.0434527026702061,0.286509237047812,-3.98558904429733,"conditionC-conditionB","sp|P05388|RLA0_HUMAN","HUMAN","0","0"
"sp|Q9H7L9|SDS3_HUMAN1",-0.276963112607138,8.80835787931662,-2.5493687398185,0.0434780826059874,0.152736228482521,-4.5701024410212,"conditionD-conditionB","sp|Q9H7L9|SDS3_HUMAN","HUMAN","0","0"
"sp|Q96JJ3|ELMO2_HUMAN1",-0.167688502995862,7.8712091144131,-2.54862025899024,0.0435219941269772,0.152765683755253,-4.57115728176092,"conditionD-conditionB","sp|Q96JJ3|ELMO2_HUMAN","HUMAN","0","0"
"sp|P63244|RACK1_HUMAN1",-0.082899959114938,12.4047109561751,-2.54840917568428,0.0435343863524617,0.152765683755253,-4.57145476632299,"conditionD-conditionB","sp|P63244|RACK1_HUMAN","HUMAN","0","0"
"sp|P06744|G6PI_HUMAN1",-0.0829683572389008,10.5191016936917,-2.54798551353932,0.0435592698815031,0.152768924512906,-4.57205184706256,"conditionD-conditionB","sp|P06744|G6PI_HUMAN","HUMAN","0","0"
"sp|Q8NFC6|BD1L1_HUMAN",-0.17783683138828,7.40837072635957,-2.54184209391587,0.0435856016961258,0.286739861241796,-3.98866192986998,"conditionC-conditionB","sp|Q8NFC6|BD1L1_HUMAN","HUMAN","0","0"
"sp|Q96AY4|TTC28_HUMAN1",-0.125766966480858,7.64008965430626,-2.54711402628312,0.0436105035096682,0.152864524671602,-4.57328007861,"conditionD-conditionB","sp|Q96AY4|TTC28_HUMAN","HUMAN","0","0"
"sp|Q9H446|RWDD1_HUMAN",0.24663074118458,9.86969509899949,2.54099500243282,0.0436356904896611,0.286739861241796,-3.98981756909218,"conditionC-conditionB","sp|Q9H446|RWDD1_HUMAN","HUMAN","0","0"
"sp|O95989|NUDT3_HUMAN1",-0.212697976525702,8.41628676576968,-2.5466380516685,0.0436385123940092,0.152878656606705,-4.57395090326016,"conditionD-conditionB","sp|O95989|NUDT3_HUMAN","HUMAN","0","0"
"sp|Q14289|FAK2_HUMAN",0.123968173871527,7.58681401686048,2.54090132563286,0.043641233364644,0.286739861241796,-3.98994536900294,"conditionC-conditionB","sp|Q14289|FAK2_HUMAN","HUMAN","0","0"
"sp|P47075|VTC4_YEAST",0.135720754984183,8.86650568482347,2.5403225207916,0.0436754978734292,0.286739861241796,-3.99073502025169,"conditionC-conditionB","sp|P47075|VTC4_YEAST","YEAST","1","0.321928094887362"
"sp|P39683|NPT1_YEAST2",0.101840931271376,8.57445730846639,2.54158763350705,0.0436776988112642,0.303695755311473,-3.80703631322716,"conditionD-conditionC","sp|P39683|NPT1_YEAST","YEAST","1","0.263034405833794"
"sp|P25342|CDC10_YEAST1",0.373634503234895,8.92772978396754,2.54486838945985,0.0437428159429735,0.153093417705476,-4.57644507035929,"conditionD-conditionB","sp|P25342|CDC10_YEAST","YEAST","1","0.584962500721156"
"sp|P38256|YBU6_YEAST",0.414738274723948,8.38415905356233,2.53890551051812,0.0437595031581725,0.286739861241796,-3.99266827896138,"conditionC-conditionB","sp|P38256|YBU6_YEAST","YEAST","1","0.321928094887362"
"sp|P27797|CALR_HUMAN1",-0.0850847262635668,10.5120110119572,-2.54446370585023,0.0437667049826631,0.153093417705476,-4.57701544519098,"conditionD-conditionB","sp|P27797|CALR_HUMAN","HUMAN","0","0"
"sp|P13645|K1C10_HUMAN1",-0.0892094915081358,8.96631812580244,-2.5443766193239,0.0437718476281498,0.153093417705476,-4.57713818850889,"conditionD-conditionB","sp|P13645|K1C10_HUMAN","HUMAN","0","0"
"sp|Q9UBE0|SAE1_HUMAN1",-0.0969226008719666,8.72196755760002,-2.5437610320461,0.0438082176230283,0.153136620375235,-4.5780058285636,"conditionD-conditionB","sp|Q9UBE0|SAE1_HUMAN","HUMAN","0","0"
"sp|P69905|HBA_HUMAN1",-0.0951100172718018,12.7371230572858,-2.54297885960612,0.0438544759279454,0.153214322474838,-4.57910827765573,"conditionD-conditionB","sp|P69905|HBA_HUMAN","HUMAN","0","0"
"sp|A5D8V6|VP37C_HUMAN2",0.254178469822882,8.11627649364703,2.53835500245399,0.0438693728183354,0.304447068789191,-3.81131430691834,"conditionD-conditionC","sp|A5D8V6|VP37C_HUMAN","HUMAN","0","0"
"sp|Q99735|MGST2_HUMAN",0.307068982923269,9.48073735791241,2.53689804875118,0.0438788049157817,0.286739861241796,-3.99540725220585,"conditionC-conditionB","sp|Q99735|MGST2_HUMAN","HUMAN","0","0"
"sp|Q9NYL2|M3K20_HUMAN",-0.161914804184768,7.70845444176058,-2.53681367396587,0.0438838267594467,0.286739861241796,-3.99552237663185,"conditionC-conditionB","sp|Q9NYL2|M3K20_HUMAN","HUMAN","0","0"
"sp|Q9BR61|ACBD6_HUMAN",-0.336835175368651,7.37464830724915,-2.53640240991222,0.0439083131931872,0.286739861241796,-3.9960835265716,"conditionC-conditionB","sp|Q9BR61|ACBD6_HUMAN","HUMAN","0","0"
"sp|P12695|ODP2_YEAST2",0.116913870857285,9.05735153178485,2.53758302747144,0.0439152773364914,0.304447068789191,-3.81233601072238,"conditionD-conditionC","sp|P12695|ODP2_YEAST","YEAST","1","0.263034405833794"
"sp|P42766|RL35_HUMAN1",-0.105503475070467,11.4574810305347,-2.54171376229228,0.0439294042931368,0.153332039199838,-4.58089143148421,"conditionD-conditionB","sp|P42766|RL35_HUMAN","HUMAN","0","0"
"sp|Q13033|STRN3_HUMAN",0.126906847029658,7.72475654873237,2.53595697269105,0.0439348505674367,0.286739861241796,-3.99669131229108,"conditionC-conditionB","sp|Q13033|STRN3_HUMAN","HUMAN","0","0"
"sp|Q9H4Z3|CAPAM_HUMAN1",0.149862601575116,7.65495567755715,2.54125316758483,0.0439567177423598,0.153332039199838,-4.58154065049099,"conditionD-conditionB","sp|Q9H4Z3|CAPAM_HUMAN","HUMAN","0","0"
"sp|P31930|QCR1_HUMAN1",-0.106408383071201,9.84017520885715,-2.54119253062312,0.0439603148772434,0.153332039199838,-4.58162612014416,"conditionD-conditionB","sp|P31930|QCR1_HUMAN","HUMAN","0","0"
"sp|P05386|RLA1_HUMAN",0.389348809629201,12.1115309847918,2.53532026622073,0.0439728124330038,0.286739861241796,-3.99756009382639,"conditionC-conditionB","sp|P05386|RLA1_HUMAN","HUMAN","0","0"
"sp|Q92925|SMRD2_HUMAN2",-0.125801290675262,7.88873517841797,-2.53661563334445,0.043972873909831,0.304447068789191,-3.81361639856304,"conditionD-conditionC","sp|Q92925|SMRD2_HUMAN","HUMAN","0","0"
"sp|Q6P1L8|RM14_HUMAN2",-0.11692959645149,8.39012288839059,-2.53655059863131,0.0439767488009481,0.304447068789191,-3.81370247672468,"conditionD-conditionC","sp|Q6P1L8|RM14_HUMAN","HUMAN","0","0"
"sp|Q8WVK2|SNR27_HUMAN",0.164346371728486,8.08172469364288,2.53516007364327,0.0439823689294976,0.286739861241796,-3.99777867819196,"conditionC-conditionB","sp|Q8WVK2|SNR27_HUMAN","HUMAN","0","0"
"sp|P52435|RPB11_HUMAN;sp|Q9GZM3|RPB1B_HUMAN;sp|Q9H1A7|RPB1C_HUMAN1",0.204993975506532,8.7894867272178,2.54030989163531,0.0440127105049203,0.153430859584129,-4.58287023831052,"conditionD-conditionB","sp|P52435|RPB11_HUMAN;sp|Q9GZM3|RPB1B_HUMAN;sp|Q9H1A7|RPB1C_HUMAN","HUMAN","0","0"
"sp|O75027|ABCB7_HUMAN2",-0.118893004869122,8.42247098910059,-2.5334436608284,0.044162287183364,0.305364256541331,-3.81781501391098,"conditionD-conditionC","sp|O75027|ABCB7_HUMAN","HUMAN","0","0"
"sp|P52948|NUP98_HUMAN1",-0.0864175192999603,8.55532346468894,-2.53719113150446,0.0441983778693627,0.153993911090195,-4.58726643740644,"conditionD-conditionB","sp|P52948|NUP98_HUMAN","HUMAN","0","0"
"sp|P00966|ASSY_HUMAN",-0.093189166000867,11.6027954375422,-2.53130836499202,0.0442128095727697,0.287919843750536,-4.00303469862431,"conditionC-conditionB","sp|P00966|ASSY_HUMAN","HUMAN","0","0"
"sp|P00937|TRPG_YEAST2",0.26174465724605,8.28633231615879,2.53258861178461,0.0442134935794989,0.305364256541331,-3.81894690592077,"conditionD-conditionC","sp|P00937|TRPG_YEAST","YEAST","1","0.263034405833794"
"sp|P51601|GCH1_YEAST",0.141442547321443,8.93244250503655,2.53062749346159,0.0442536773644174,0.287919843750536,-4.0039638766878,"conditionC-conditionB","sp|P51601|GCH1_YEAST","YEAST","1","0.321928094887362"
"sp|Q04119|PPN1_YEAST2",0.46675588823923,8.0833899307793,2.5318956352366,0.0442550399615521,0.305364256541331,-3.81986428061672,"conditionD-conditionC","sp|Q04119|PPN1_YEAST","YEAST","1","0.263034405833794"
"sp|Q9NW08|RPC2_HUMAN2",0.320920130374993,7.34276860417291,2.5311330765032,0.0443008057247069,0.305364256541331,-3.82087380050372,"conditionD-conditionC","sp|Q9NW08|RPC2_HUMAN","HUMAN","0","0"
"sp|Q14432|PDE3A_HUMAN1",-0.124757508701614,7.89755469782877,-2.53541538881377,0.0443044623421003,0.154079556712761,-4.5897696383876,"conditionD-conditionB","sp|Q14432|PDE3A_HUMAN","HUMAN","0","0"
"sp|Q06330|SUH_HUMAN1",-0.338613634056129,8.04482876623269,-2.53538118716994,0.0443065082221383,0.154079556712761,-4.58981785204477,"conditionD-conditionB","sp|Q06330|SUH_HUMAN","HUMAN","0","0"
"sp|Q68CZ6|HAUS3_HUMAN1",-0.334680908744376,7.72122024204553,-2.53528628558087,0.0443121855859185,0.154079556712761,-4.5899516338666,"conditionD-conditionB","sp|Q68CZ6|HAUS3_HUMAN","HUMAN","0","0"
"sp|Q15022|SUZ12_HUMAN1",0.121398705640156,7.74143268970914,2.53484123392116,0.0443388204930281,0.154079556712761,-4.59057902191671,"conditionD-conditionB","sp|Q15022|SUZ12_HUMAN","HUMAN","0","0"
"sp|Q9NXR8|ING3_HUMAN1",-0.245433086473096,8.36347812263143,-2.53475827645484,0.0443437871028726,0.154079556712761,-4.59069596739671,"conditionD-conditionB","sp|Q9NXR8|ING3_HUMAN","HUMAN","0","0"
"sp|P67870|CSK2B_HUMAN",-0.150917384256717,9.33081801208863,-2.5287695713646,0.0443653981262633,0.288352475487314,-4.00649946054538,"conditionC-conditionB","sp|P67870|CSK2B_HUMAN","HUMAN","0","0"
"sp|Q15365|PCBP1_HUMAN1",-0.0976684305031341,11.2903008438617,-2.53368084943489,0.0444083454606882,0.154219831512717,-4.59221483708471,"conditionD-conditionB","sp|Q15365|PCBP1_HUMAN","HUMAN","0","0"
"sp|P53852|SYC_YEAST",0.160065585035,7.9424008689956,2.52798077169765,0.0444129203648055,0.288367393325865,-4.00757601130226,"conditionC-conditionB","sp|P53852|SYC_YEAST","YEAST","1","0.321928094887362"
"sp|Q96P70|IPO9_HUMAN1",-0.0922892587654207,8.95071214658935,-2.53321866833648,0.0444360693666283,0.154232105760273,-4.59286639200561,"conditionD-conditionB","sp|Q96P70|IPO9_HUMAN","HUMAN","0","0"
"sp|Q13685|AAMP_HUMAN2",-0.193165531528265,7.32712117271208,-2.52831861360283,0.0444701520712755,0.30620052873267,-3.8246000313827,"conditionD-conditionC","sp|Q13685|AAMP_HUMAN","HUMAN","0","0"
"sp|Q08421|ETT1_YEAST",0.268909376490874,6.9629948201453,2.52659865708501,0.0444963172947132,0.288447782719349,-4.0094623772633,"conditionC-conditionB","sp|Q08421|ETT1_YEAST","YEAST","1","0.321928094887362"
"sp|O75695|XRP2_HUMAN1",-0.133482580443552,8.87954360610766,-2.53164617740346,0.0445305323657651,0.154475883767203,-4.59508323592927,"conditionD-conditionB","sp|O75695|XRP2_HUMAN","HUMAN","0","0"
"sp|P22202|HSP74_YEAST",0.196715297888167,8.77853382239231,2.52578158575222,0.0445456972309571,0.288447782719349,-4.01057758577093,"conditionC-conditionB","sp|P22202|HSP74_YEAST","YEAST","1","0.321928094887362"
"sp|Q12402|YOP1_YEAST",0.164715331726574,9.25678387650513,2.52552823369425,0.0445610203855958,0.288447782719349,-4.01092338770827,"conditionC-conditionB","sp|Q12402|YOP1_YEAST","YEAST","1","0.321928094887362"
"sp|Q9UL26|RB22A_HUMAN2",0.217628260967115,8.02700972815754,2.52676389057619,0.0445639929741425,0.306515662570801,-3.82665860727328,"conditionD-conditionC","sp|Q9UL26|RB22A_HUMAN","HUMAN","0","0"
