"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","blank","bpca","A","B","-0.0259794829761908","0","1.45281537372329e-80","****","blank-bpca"
"2","blank","GMS","A","C","-0.022954101864783","-7.95630653850077e-05","4.7746423871225e-101","****","blank-GMS"
"3","blank","Impseq","A","D","-0.0315385605201704","0","1.11737036346737e-103","****","blank-Impseq"
"4","blank","Impseqrob","A","E","-0.00923700446173607","0","3.88418837930212e-26","****","blank-Impseqrob"
"5","blank","knn","A","F","-0.0141338916696775","-2.75672781545333e-05","5.73970774586617e-69","****","blank-knn"
"6","blank","mice","A","G","-0.00717975798091244","0","1.7422746213728e-19","****","blank-mice"
"7","blank","min","A","H","-0.0345490425780927","-0.0010011210379115","8.85515682446944e-101","****","blank-min"
"8","blank","MinDet","A","I","-0.0352073534655178","-1.2419044963019e-05","6.12449821241603e-117","****","blank-MinDet"
"9","blank","MinProb","A","J","-0.0321008935094608","0","1.22046064966669e-104","****","blank-MinProb"
"10","blank","missForest","A","K","-0.0150552093992594","-2.01853996950052e-05","8.35312033908773e-69","****","blank-missForest"
"11","blank","MLE","A","L","0.0157027595627784","0.00318190951548852","8.03184097990496e-155","****","blank-MLE"
"12","blank","nbavg","A","M","-0.0300697155385977","0","1.75881921177347e-102","****","blank-nbavg"
"13","blank","QRILC","A","N","-0.0212326821530011","0","9.09531031295239e-66","****","blank-QRILC"
"14","blank","SeqKNN","A","O","-0.0179100971256294","0","9.75581156095071e-75","****","blank-SeqKNN"
"15","blank","zero","A","P","-0.0110855056105804","0","4.52497225745401e-22","****","blank-zero"
"16","bpca","GMS","B","C","0.0030253811114078","0","4.06745266724577e-05","****","bpca-GMS"
"17","bpca","Impseq","B","D","-0.00555907754397965","0","2.7455114995575e-33","****","bpca-Impseq"
"18","bpca","Impseqrob","B","E","0.0167424785144547","3.69921271003992e-06","7.39632251957536e-53","****","bpca-Impseqrob"
"19","bpca","knn","B","F","0.0118455913065133","0.000171537235514496","2.23367661524188e-39","****","bpca-knn"
"20","bpca","mice","B","G","0.0187997249952784","0.000192961285909982","7.48289934499254e-71","****","bpca-mice"
"21","bpca","min","B","H","-0.00856955960190194","0","6.99608835773885e-08","****","bpca-min"
"22","bpca","MinDet","B","I","-0.00922787048932697","0","1.14883236283284e-10","****","bpca-MinDet"
"23","bpca","MinProb","B","J","-0.00612141053327005","3.29887455304823e-05","8.93839436575432e-06","****","bpca-MinProb"
"24","bpca","missForest","B","K","0.0109242735769314","0","3.32459879240463e-45","****","bpca-missForest"
"25","bpca","MLE","B","L","0.0416822425389692","0.006580799385351","5.82426843839885e-169","****","bpca-MLE"
"26","bpca","nbavg","B","M","-0.00409023256240688","0","0.00515192336677944","**","bpca-nbavg"
"27","bpca","QRILC","B","N","0.00474680082318969","0.000310770603984489","0.000238857157551185","***","bpca-QRILC"
"28","bpca","SeqKNN","B","O","0.00806938585056142","0","2.81879897100615e-23","****","bpca-SeqKNN"
"29","bpca","zero","B","P","0.0148939773656104","0.00034199114724251","2.478128038711e-24","****","bpca-zero"
"30","GMS","Impseq","C","D","-0.00858445865538746","-4.91035512789895e-05","1.43084078704624e-33","****","GMS-Impseq"
"31","GMS","Impseqrob","C","E","0.0137170974030469","3.70352798040319e-07","6.53695348558769e-48","****","GMS-Impseqrob"
"32","GMS","knn","C","F","0.00882021019510552","0.000166745501729543","1.46385223532077e-39","****","GMS-knn"
"33","GMS","mice","C","G","0.0157743438838706","0.000359491356844488","2.4304772332769e-74","****","GMS-mice"
"34","GMS","min","C","H","-0.0115949407133097","0","4.55262350492809e-20","****","GMS-min"
"35","GMS","MinDet","C","I","-0.0122532516007348","0","3.69938658967508e-29","****","GMS-MinDet"
"36","GMS","MinProb","C","J","-0.00914679164467786","0","1.34361222051281e-18","****","GMS-MinProb"
"37","GMS","missForest","C","K","0.0078988924655236","0","8.46369025477458e-38","****","GMS-missForest"
"38","GMS","MLE","C","L","0.0386568614275614","0.0108368165368965","4.43390307094168e-220","****","GMS-MLE"
"39","GMS","nbavg","C","M","-0.00711561367381468","0","9.47758149021016e-11","****","GMS-nbavg"
"40","GMS","QRILC","C","N","0.00172141971178188","0.000288093314983001","0.0648680677238369","na","GMS-QRILC"
"41","GMS","SeqKNN","C","O","0.00504400473915362","0","2.66717707240836e-16","****","GMS-SeqKNN"
"42","GMS","zero","C","P","0.0118685962542026","0.000588338225882501","1.0490836497043e-24","****","GMS-zero"
"43","Impseq","Impseqrob","D","E","0.0223015560584344","0.000123167091585552","6.51368952317516e-78","****","Impseq-Impseqrob"
"44","Impseq","knn","D","F","0.017404668850493","0.000401566805070974","3.94755964018419e-70","****","Impseq-knn"
"45","Impseq","mice","D","G","0.024358802539258","0.000490319441693032","1.94808040786569e-95","****","Impseq-mice"
"46","Impseq","min","D","H","-0.00301048205792229","0","0.0411467069917519","*","Impseq-min"
"47","Impseq","MinDet","D","I","-0.00366879294534732","0","0.0050266276692155","**","Impseq-MinDet"
"48","Impseq","MinProb","D","J","-0.000562332989290403","8.61020271690216e-05","0.655488914249075","na","Impseq-MinProb"
"49","Impseq","missForest","D","K","0.0164833511209111","1.98244457520202e-05","3.93993152930551e-79","****","Impseq-missForest"
"50","Impseq","MLE","D","L","0.0472413200829489","0.00932378678986695","1.83756361363762e-195","****","Impseq-MLE"
"51","Impseq","nbavg","D","M","0.00146884498157278","0","0.279154560663395","na","Impseq-nbavg"
