"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","dlfq","LFQ","A","B","0.00998950290899748","0.00128573801785897","7.91058839727754e-132","****","dlfq-LFQ"
"2","dlfq","top1","A","C","0.089212183080999","0.0898488623414045","0","****","dlfq-top1"
"3","dlfq","top3","A","D","0.0594849427190876","0.0503648832339635","0","****","dlfq-top3"
"4","LFQ","top1","B","C","0.0792226801720015","0.0709919529557415","0","****","LFQ-top1"
"5","LFQ","top3","B","D","0.0494954398100902","0.0310157159369725","0","****","LFQ-top3"
"6","top1","top3","C","D","-0.0297272403619114","-0.0251707657062585","0","****","top1-top3"
