"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","blank","bpca","A","B","-0.0606109881563454","-0.00244241418087701","1.57206309891184e-160","****","blank-bpca"
"2","blank","GMS","A","C","-0.0502928293713152","-0.00212541959549048","4.36325267633839e-152","****","blank-GMS"
"3","blank","Impseq","A","D","-0.0683521540367961","-0.0026658976175975","9.60631425494197e-180","****","blank-Impseq"
"4","blank","Impseqrob","A","E","-0.0332912244295701","-0.00106104099645099","1.77129925720718e-113","****","blank-Impseqrob"
"5","blank","knn","A","F","-0.0276456067397339","-0.00111815972165946","2.2777225997973e-103","****","blank-knn"
"6","blank","mice","A","G","-0.0238557376230896","0","5.55465475410336e-69","****","blank-mice"
"7","blank","min","A","H","-0.0538202621153838","-0.00194182507380056","1.15948164486316e-136","****","blank-min"
"8","blank","MinDet","A","I","-0.0577655277918987","-0.00113431101539896","4.30048195950943e-158","****","blank-MinDet"
"9","blank","MinProb","A","J","-0.0504650065684571","-0.000701418614058008","4.23788404552335e-128","****","blank-MinProb"
"10","blank","missForest","A","K","-0.0418296030489356","-0.002671320650034","1.92682492942271e-154","****","blank-missForest"
"11","blank","MLE","A","L","0.0164942368406724","0.00675345267789801","2.02494972560616e-91","****","blank-MLE"
"12","blank","nbavg","A","M","-0.0554608433136229","-0.000654732102945976","5.49431464215345e-153","****","blank-nbavg"
"13","blank","QRILC","A","N","-0.0409250751441645","0","1.82563918489714e-96","****","blank-QRILC"
"14","blank","SeqKNN","A","O","-0.0417207144108438","-0.00223036688691297","7.33556321309627e-145","****","blank-SeqKNN"
"15","blank","zero","A","P","-0.0212883413373485","0","5.03067747557635e-43","****","blank-zero"
"16","bpca","GMS","B","C","0.0103181587850302","0.00168965495078702","1.8930691071748e-32","****","bpca-GMS"
"17","bpca","Impseq","B","D","-0.0077411658804507","-3.87126154970385e-05","4.09716935448691e-51","****","bpca-Impseq"
"18","bpca","Impseqrob","B","E","0.0273197637267752","0.000131073539362009","1.59563018592356e-82","****","bpca-Impseqrob"
"19","bpca","knn","B","F","0.0329653814166114","0.00481845157752753","1.51558647794663e-134","****","bpca-knn"
"20","bpca","mice","B","G","0.0367552505332558","0.00274968652365093","1.08790576308488e-135","****","bpca-mice"
"21","bpca","min","B","H","0.00679072604096152","0.00502521029635344","0.000352307455473218","***","bpca-min"
"22","bpca","MinDet","B","I","0.0028454603644467","0.000922195296664041","0.083253879383044","na","bpca-MinDet"
"23","bpca","MinProb","B","J","0.0101459815878883","0.00304782174352347","5.1283540578664e-10","****","bpca-MinProb"
"24","bpca","missForest","B","K","0.0187813851074098","0.000341767433398033","2.09456805274347e-82","****","bpca-missForest"
"25","bpca","MLE","B","L","0.0771052249970177","0.026603412275474","2.46126260938292e-278","****","bpca-MLE"
"26","bpca","nbavg","B","M","0.00515014484272245","0.00107434110098953","0.00382390402300604","**","bpca-nbavg"
"27","bpca","QRILC","B","N","0.0196859130121808","0.00678391005430296","5.03357944756023e-33","****","bpca-QRILC"
"28","bpca","SeqKNN","B","O","0.0188902737455015","0.00114646631276052","2.3123678974594e-79","****","bpca-SeqKNN"
"29","bpca","zero","B","P","0.0393226468189968","0.00794618733387747","1.50898689643614e-88","****","bpca-zero"
"30","GMS","Impseq","C","D","-0.0180593246654809","-0.00287915696762953","3.80659876268772e-103","****","GMS-Impseq"
"31","GMS","Impseqrob","C","E","0.0170016049417451","0","1.9982029661958e-40","****","GMS-Impseqrob"
"32","GMS","knn","C","F","0.0226472226315813","0.00198404778963096","5.09824479974194e-107","****","GMS-knn"
"33","GMS","mice","C","G","0.0264370917482256","0.000995790235425509","4.51363820188866e-91","****","GMS-mice"
"34","GMS","min","C","H","-0.00352743274406864","0.00160195601278951","0.0148200413839634","*","GMS-min"
"35","GMS","MinDet","C","I","-0.00747269842058346","0","1.43400837228629e-09","****","GMS-MinDet"
"36","GMS","MinProb","C","J","-0.000172177197141896","0.000375605456649997","0.881938400612504","na","GMS-MinProb"
"37","GMS","missForest","C","K","0.0084632263223796","0","1.74627177501831e-28","****","GMS-missForest"
"38","GMS","MLE","C","L","0.0667870662119876","0.0273629352234626","9.6702875894972e-300","****","GMS-MLE"
"39","GMS","nbavg","C","M","-0.0051680139423077","0","9.21200626786203e-05","****","GMS-nbavg"
"40","GMS","QRILC","C","N","0.00936775422715065","0.0032267676679765","1.67738729084357e-16","****","GMS-QRILC"
"41","GMS","SeqKNN","C","O","0.00857211496047136","0","1.37955854395438e-27","****","GMS-SeqKNN"
"42","GMS","zero","C","P","0.0290044880339667","0.00616324553973699","4.34684022363913e-76","****","GMS-zero"
"43","Impseq","Impseqrob","D","E","0.0350609296072259","0.000607469563377538","4.28681996618524e-113","****","Impseq-Impseqrob"
"44","Impseq","knn","D","F","0.0407065472970621","0.00610364485566295","1.16616085386987e-163","****","Impseq-knn"
"45","Impseq","mice","D","G","0.0444964164137065","0.00476913825180897","3.77341573027784e-159","****","Impseq-mice"
"46","Impseq","min","D","H","0.0145318919214122","0.00616746362191506","1.13809370063882e-15","****","Impseq-min"
"47","Impseq","MinDet","D","I","0.0105866262448974","0.00140048373241397","3.88636452665963e-12","****","Impseq-MinDet"
"48","Impseq","MinProb","D","J","0.017887147468339","0.00375718426354449","2.53476708217036e-31","****","Impseq-MinProb"
"49","Impseq","missForest","D","K","0.0265225509878605","0.0010379914349975","1.32604854282905e-131","****","Impseq-missForest"
"50","Impseq","MLE","D","L","0.0848463908774684","0.031413297450714","1.23339376700534e-297","****","Impseq-MLE"
"51","Impseq","nbavg","D","M","0.0128913107231732","0.00170262644494051","1.84080838287986e-14","****","Impseq-nbavg"
"52","Impseq","QRILC","D","N","0.0274270788926315","0.00881425409205094","1.65035460024428e-67","****","Impseq-QRILC"
"53","Impseq","SeqKNN","D","O","0.0266314396259522","0.00183583506957941","3.41153952883736e-127","****","Impseq-SeqKNN"
"54","Impseq","zero","D","P","0.0470638126994475","0.00947903890933002","2.87550781664183e-120","****","Impseq-zero"
"55","Impseqrob","knn","E","F","0.00564561768983618","0.000574299969940961","1.13876460339767e-07","****","Impseqrob-knn"
"56","Impseqrob","mice","E","G","0.00943548680648054","0.000748263657675469","1.13474681452226e-17","****","Impseqrob-mice"
"57","Impseqrob","min","E","H","-0.0205290376858137","0","2.37906840138397e-27","****","Impseqrob-min"
"58","Impseqrob","MinDet","E","I","-0.0244743033623285","0","8.82979938732119e-52","****","Impseqrob-MinDet"
"59","Impseqrob","MinProb","E","J","-0.017173782138887","0","8.33597040240416e-25","****","Impseqrob-MinProb"
"60","Impseqrob","missForest","E","K","-0.00853837861936546","0","2.60524990592313e-20","****","Impseqrob-missForest"
"61","Impseqrob","MLE","E","L","0.0497854612702425","0.0238620771421155","6.60342377692143e-274","****","Impseqrob-MLE"
"62","Impseqrob","nbavg","E","M","-0.0221696188840528","-0.000965497845813956","3.25149959052617e-33","****","Impseqrob-nbavg"
"63","Impseqrob","QRILC","E","N","-0.00763385071459441","0.000560923844839578","1.80551661840192e-06","****","Impseqrob-QRILC"
"64","Impseqrob","SeqKNN","E","O","-0.0084294899812737","0","1.56880865949676e-16","****","Impseqrob-SeqKNN"
"65","Impseqrob","zero","E","P","0.0120028830922216","0.00370199637893145","9.25782761687434e-15","****","Impseqrob-zero"
"66","knn","mice","F","G","0.00378986911664436","0","3.63533654216581e-05","****","knn-mice"
"67","knn","min","F","H","-0.0261746553756499","0","2.20058649182379e-57","****","knn-min"
"68","knn","MinDet","F","I","-0.0301199210521647","-0.00139447808308252","1.17485111687135e-85","****","knn-MinDet"
"69","knn","MinProb","F","J","-0.0228193998287231","-3.63749492104937e-05","3.00206036563764e-57","****","knn-MinProb"
"70","knn","missForest","F","K","-0.0141839963092016","-0.00217874223218653","2.42282618630257e-75","****","knn-missForest"
"71","knn","MLE","F","L","0.0441398435804063","0.018778017401331","3.92950152968958e-297","****","knn-MLE"
"72","knn","nbavg","F","M","-0.027815236573889","-0.00153801814464352","1.02379725522432e-72","****","knn-nbavg"
"73","knn","QRILC","F","N","-0.0132794684044306","0.00036863709071952","5.73127622201249e-24","****","knn-QRILC"
"74","knn","SeqKNN","F","O","-0.0140751076711099","-0.00152456263141498","1.54568586025736e-89","****","knn-SeqKNN"
"75","knn","zero","F","P","0.00635726540238543","0.00211928512055604","5.92611102416131e-06","****","knn-zero"
"76","mice","min","G","H","-0.0299645244922942","0","9.75736704067705e-55","****","mice-min"
"77","mice","MinDet","G","I","-0.0339097901688091","-0.00200941883322397","6.62644739518654e-81","****","mice-MinDet"
"78","mice","MinProb","G","J","-0.0266092689453675","0","2.74037707881876e-53","****","mice-MinProb"
"79","mice","missForest","G","K","-0.017973865425846","-0.00159478105042646","2.41222385169538e-61","****","mice-missForest"
"80","mice","MLE","G","L","0.040349974463762","0.0158049044687995","6.08410008768978e-222","****","mice-MLE"
"81","mice","nbavg","G","M","-0.0316051056905333","-0.00245168700985551","3.09300635367521e-72","****","mice-nbavg"
"82","mice","QRILC","G","N","-0.017069337521075","1.40911013405132e-05","2.59713603313241e-26","****","mice-QRILC"
"83","mice","SeqKNN","G","O","-0.0178649767877542","-0.00125345025618351","1.62200423326304e-62","****","mice-SeqKNN"
"84","mice","zero","G","P","0.00256739628574107","0.00101915472173197","0.0930690551921188","na","mice-zero"
"85","min","MinDet","H","I","-0.00394526567651483","-0.00280146514187346","0.000253234033267637","***","min-MinDet"
"86","min","MinProb","H","J","0.00335525554692674","-0.00214564767018349","0.00112087412469031","**","min-MinProb"
"87","min","missForest","H","K","0.0119906590664482","-0.000876774729543006","6.0401163377669e-15","****","min-missForest"
"88","min","MLE","H","L","0.0703144989560562","0.020667671728483","7.03586664573131e-260","****","min-MLE"
"89","min","nbavg","H","M","-0.00164058119823907","-0.00209659893250203","0.0839744853139006","na","min-nbavg"
"90","min","QRILC","H","N","0.0128951869712193","0","6.6466224417117e-40","****","min-QRILC"
"91","min","SeqKNN","H","O","0.01209954770454","-0.00106170308209649","5.72063612380409e-14","****","min-SeqKNN"
"92","min","zero","H","P","0.0325319207780353","0.00327585251900347","9.21985003191368e-102","****","min-zero"
"93","MinDet","MinProb","I","J","0.00730052122344157","0.000556283571168992","1.00640492694841e-45","****","MinDet-MinProb"
"94","MinDet","missForest","I","K","0.0159359247429631","0","7.5074783949967e-35","****","MinDet-missForest"
"95","MinDet","MLE","I","L","0.074259764632571","0.0278566666300995","3.9227764017367e-289","****","MinDet-MLE"
"96","MinDet","nbavg","I","M","0.00230468447827576","0","0.0339311706249983","*","MinDet-nbavg"
"97","MinDet","QRILC","I","N","0.0168404526477341","0.00372609441269195","3.35179123827243e-97","****","MinDet-QRILC"
"98","MinDet","SeqKNN","I","O","0.0160448133810548","0","3.32042067471602e-29","****","MinDet-SeqKNN"
"99","MinDet","zero","I","P","0.0364771864545501","0.00598637980474304","4.46728553599334e-117","****","MinDet-zero"
"100","MinProb","missForest","J","K","0.0086354035195215","-0.000331588550330025","3.16062515443256e-12","****","MinProb-missForest"
"101","MinProb","MLE","J","L","0.0669592434091295","0.0228387762144175","1.27894083378875e-253","****","MinProb-MLE"
"102","MinProb","nbavg","J","M","-0.00499583674516581","-0.000147553425095009","4.82418029763513e-07","****","MinProb-nbavg"
"103","MinProb","QRILC","J","N","0.00953993142429255","0.00240407103221946","7.6952180561785e-66","****","MinProb-QRILC"
"104","MinProb","SeqKNN","J","O","0.00874429215761326","-0.000264603251500017","8.06758825848045e-11","****","MinProb-SeqKNN"
"105","MinProb","zero","J","P","0.0291766652311086","0.00374135710193801","8.45186659367604e-83","****","MinProb-zero"
"106","missForest","MLE","K","L","0.058323839889608","0.029300352088608","0","****","missForest-MLE"
"107","missForest","nbavg","K","M","-0.0136312402646873","0","7.61052143315031e-21","****","missForest-nbavg"
"108","missForest","QRILC","K","N","0.000904527904771048","0.00245651609724548","0.446407448707566","na","missForest-QRILC"
"109","missForest","SeqKNN","K","O","0.00010888863809176","0.000237241977557534","0.829192207303169","na","missForest-SeqKNN"
"110","missForest","zero","K","P","0.0205412617115871","0.00679423441056548","4.97208277396796e-47","****","missForest-zero"
"111","MLE","nbavg","L","M","-0.0719550801542953","-0.0236816733023375","4.04182248616078e-273","****","MLE-nbavg"
"112","MLE","QRILC","L","N","-0.0574193119848369","-0.0150321679830105","1.08677549540435e-221","****","MLE-QRILC"
"113","MLE","SeqKNN","L","O","-0.0582149512515162","-0.027300932974824","5.52782899732267e-311","****","MLE-SeqKNN"
"114","MLE","zero","L","P","-0.0377825781780209","-0.0112380392891835","2.31447343544526e-149","****","MLE-zero"
"115","nbavg","QRILC","M","N","0.0145357681694584","0.00313319568652398","1.15151715378308e-52","****","nbavg-QRILC"
"116","nbavg","SeqKNN","M","O","0.0137401289027791","0","8.09094482616505e-20","****","nbavg-SeqKNN"
"117","nbavg","zero","M","P","0.0341725019762744","0.007637666862191","1.21941729144341e-109","****","nbavg-zero"
"118","QRILC","SeqKNN","N","O","-0.000795639266679289","-0.00226696538116056","0.526635426586845","na","QRILC-SeqKNN"
"119","QRILC","zero","N","P","0.019636733806816","0.000686216190944","1.31565830328517e-50","****","QRILC-zero"
"120","SeqKNN","zero","O","P","0.0204323730734953","0.00620738438415849","2.14632185245954e-42","****","SeqKNN-zero"
