"protein","contrast","chisq","pvalue","logFC","adj.pvalue","organism","label","TlogFC"
"86","sp|P33602|NUOG_ECOLI","conditionB-conditionA",58.2993889819681,1.35669253609194e-12,-1.08941528070479,5.03080522976419e-11,"ECOLI","1","1"
"87","sp|P0AFF6|NUSA_ECOLI","conditionB-conditionA",58.1562718993929,1.45561340758604e-12,0.984738235191898,5.33557604228953e-11,"ECOLI","1","1"
"88","sp|P0ABK5|CYSK_ECOLI","conditionB-conditionA",57.9816000869668,1.58617563528196e-12,-0.822846362342791,5.74808420558429e-11,"ECOLI","1","1"
"89","sp|P0A7L0|RL1_ECOLI","conditionB-conditionA",57.8400567555697,1.70041758451589e-12,-0.877833755905606,6.09284458092267e-11,"ECOLI","1","1"
"90","sp|P00370|DHE4_ECOLI","conditionB-conditionA",57.3379559730551,2.17659223977762e-12,-2.47490672863489,7.7123918362787e-11,"ECOLI","1","1"
"91","sp|P69783|PTGA_ECOLI","conditionB-conditionA",57.1847086901982,2.34678942945266e-12,0.784713419222243,8.22407856101596e-11,"ECOLI","1","1"
"92","sp|P0A9Q5|ACCD_ECOLI","conditionB-conditionA",57.1075685642358,2.43749465056453e-12,0.918278759920067,8.44909830505466e-11,"ECOLI","1","1"
"93","sp|P0AG30|RHO_ECOLI","conditionB-conditionA",55.9794228192737,4.24360546702474e-12,-0.853481406225338,1.45514600369268e-10,"ECOLI","1","1"
"94","sp|P0AAI3|FTSH_ECOLI","conditionB-conditionA",55.8921403547203,4.42956782364945e-12,-1.17651056294348,1.49647669694649e-10,"ECOLI","1","1"
"95","sp|P0AB77|KBL_ECOLI","conditionB-conditionA",55.8791115621675,4.45798953307985e-12,0.887335536471365,1.49647669694649e-10,"ECOLI","1","1"
"96","sp|P0A6H5|HSLU_ECOLI","conditionB-conditionA",55.8350574526785,4.55557813694440e-12,-1.09785694368203,1.51330611236622e-10,"ECOLI","1","1"
"97","sp|P75938|FLGF_ECOLI","conditionB-conditionA",52.0769352430801,4.91628959764512e-12,1.39739851546627,1.61629355947323e-10,"ECOLI","1","1"
"98","sp|P07913|TDH_ECOLI","conditionB-conditionA",55.362637449408,5.74573721934257e-12,-1.45745035975144,1.86970979515137e-10,"ECOLI","1","1"
"99","sp|P00961|SYGB_ECOLI","conditionB-conditionA",55.2717546440197,6.0080829200615e-12,-2.07890558423311,1.93533095273496e-10,"ECOLI","1","1"
"100","sp|P0ACG1|STPA_ECOLI","conditionB-conditionA",55.2154022975733,6.17672579750206e-12,-1.40299831751218,1.96975785682341e-10,"ECOLI","1","1"
"101","sp|P0C018|RL18_ECOLI","conditionB-conditionA",55.1842310600203,6.27209395531736e-12,0.913321092960437,1.98036709143634e-10,"ECOLI","1","1"
"102","sp|P0AG59|RS14_ECOLI","conditionB-conditionA",54.7440699404844,7.78599407169622e-12,-1.26316456061678,2.43426814653326e-10,"ECOLI","1","1"
"103","sp|P16659|SYP_ECOLI","conditionB-conditionA",54.5868814968572,8.41082758995526e-12,-1.00709850756368,2.6040902120745e-10,"ECOLI","1","1"
"104","sp|P0ADY3|RL14_ECOLI","conditionB-conditionA",54.2788150937131,9.78483960523135e-12,0.91673187086808,3.00037052895027e-10,"ECOLI","1","1"
"105","sp|P62620|ISPG_ECOLI","conditionB-conditionA",53.7574876908358,1.26396670907525e-11,-1.39019372609534,3.83884746213425e-10,"ECOLI","1","1"
"106","sp|P0A9Q9|DHAS_ECOLI","conditionB-conditionA",53.6089508861253,1.35959021818621e-11,0.910876773919895,4.05834089075896e-10,"ECOLI","1","1"
"107","sp|P0A6B7|ISCS_ECOLI","conditionB-conditionA",53.605814763119,1.36168853970275e-11,-0.978026566500173,4.05834089075896e-10,"ECOLI","1","1"
"108","sp|P0AEK2|FABG_ECOLI","conditionB-conditionA",53.4988382896816,1.43511869055146e-11,-1.08004705800663,4.2375865779339e-10,"ECOLI","1","1"
"109","sp|P0ABZ6|SURA_ECOLI","conditionB-conditionA",53.3577849020423,1.53803636493421e-11,-1.35542981453733,4.49981464933505e-10,"ECOLI","1","1"
"110","sp|P0ABQ2|GARR_ECOLI","conditionB-conditionA",52.940041537786,1.88812299128926e-11,-1.3366581663852,5.47384019929224e-10,"ECOLI","1","1"
"111","sp|P0A7D4|PURA_ECOLI","conditionB-conditionA",52.9009367609485,1.92471594218091e-11,-0.896405668252477,5.52965688253597e-10,"ECOLI","1","1"
"112","sp|P23893|GSA_ECOLI","conditionB-conditionA",52.7172971365877,2.10628181562811e-11,-1.02357006126406,5.99726134824825e-10,"ECOLI","1","1"
"113","sp|P23538|PPSA_ECOLI","conditionB-conditionA",48.884369393982,2.42601494448991e-11,-1.37423035558809,6.84651474157373e-10,"ECOLI","1","1"
"114","sp|P0A7W7|RS8_ECOLI","conditionB-conditionA",52.2829847525327,2.60672594620814e-11,0.902136987656423,7.2919728442612e-10,"ECOLI","1","1"
"115","sp|P0A8W8|YFBU_ECOLI","conditionB-conditionA",51.8870945710219,3.16571213687666e-11,-1.46665624095755,8.77865739521711e-10,"ECOLI","1","1"
"116","sp|P0AB80|ILVE_ECOLI","conditionB-conditionA",51.7526366966605,3.38161720847552e-11,-1.44074050453078,9.29653213605899e-10,"ECOLI","1","1"
"117","sp|P0A9A6|FTSZ_ECOLI","conditionB-conditionA",51.6899421121819,3.48726603149885e-11,-1.09465039133627,9.50503536277763e-10,"ECOLI","1","1"
"118","sp|P00935|METB_ECOLI","conditionB-conditionA",51.5740292895202,3.69135833011569e-11,1.15907169314973,9.92157608847855e-10,"ECOLI","1","1"
"119","sp|P12008|AROC_ECOLI","conditionB-conditionA",48.0316869645051,3.71579433888769e-11,0.900299471150568,9.92157608847855e-10,"ECOLI","1","1"
"120","sp|P0A8M6|YEEX_ECOLI","conditionB-conditionA",51.5509344211337,3.73342468051874e-11,-1.18029363616477,9.92157608847855e-10,"ECOLI","1","1"
"121","sp|P0A836|SUCC_ECOLI","conditionB-conditionA",51.327860660465,4.16523482371645e-11,-0.780134617862998,1.0977631283332e-09,"ECOLI","1","1"
"122","sp|P0AGE9|SUCD_ECOLI","conditionB-conditionA",51.2585939362556,4.30921964778008e-11,-0.990404301413719,1.1264017587517e-09,"ECOLI","1","1"
"123","sp|P60438|RL3_ECOLI","conditionB-conditionA",51.1170646544979,4.61906068949247e-11,-0.799310193399762,1.19757597876354e-09,"ECOLI","1","1"
"124","sp|P15639|PUR9_ECOLI","conditionB-conditionA",50.9542782870645,5.00305352701957e-11,-1.1173253911594,1.28667239497302e-09,"ECOLI","1","1"
"125","sp|P08839|PT1_ECOLI","conditionB-conditionA",50.8046561204406,5.38405986461044e-11,-0.709427574119516,1.37358135265941e-09,"ECOLI","1","1"
"126","sp|P75915|YCDY_ECOLI","conditionB-conditionA",47.2738286518771,5.42773603839919e-11,1.05618532351494,1.37373414495675e-09,"ECOLI","1","1"
"127","sp|P07650|TYPH_ECOLI","conditionB-conditionA",50.4960572294129,6.26394491831661e-11,-1.37432570922567,1.57289136570958e-09,"ECOLI","1","1"
"128","sp|P45578|LUXS_ECOLI","conditionB-conditionA",50.3078293502584,6.86973811170333e-11,-0.986741786462662,1.71153084673609e-09,"ECOLI","1","1"
"129","sp|P23721|SERC_ECOLI","conditionB-conditionA",50.2266642669208,7.14871495333114e-11,-0.755445227539017,1.76722883613744e-09,"ECOLI","1","1"
"130","sp|P0A7R5|RS10_ECOLI","conditionB-conditionA",50.1877923689783,7.28629379054269e-11,-1.0374768685215,1.78738391523389e-09,"ECOLI","1","1"
"131","sp|P0A6Z3|HTPG_ECOLI","conditionB-conditionA",50.0426064753569,7.8239859035989e-11,-2.14115499815577,1.90463290431885e-09,"ECOLI","1","1"
"132","sp|P0A734|MINE_ECOLI","conditionB-conditionA",46.4124215196162,8.3496987102194e-11,1.22549173660336,2.0172113020371e-09,"ECOLI","1","1"
"133","sp|P0AD61|KPYK1_ECOLI","conditionB-conditionA",49.8137710663177,8.75309824621695e-11,0.952335184492327,2.09876919602901e-09,"ECOLI","1","1"
"134","sp|P0ABU2|YCHF_ECOLI","conditionB-conditionA",49.6069888394776,9.6871288768341e-11,-0.797663367423208,2.30539208867343e-09,"ECOLI","1","1"
"135","sp|P0A6P1|EFTS_ECOLI","conditionB-conditionA",49.4909224068711,1.02543751268058e-10,-0.739025917024314,2.4048333912465e-09,"ECOLI","1","1"
