"dlfq","LFQ","top1","top3"
"limma|spt||MLE|center.median_nMcc_A.B_HEof_w600_DIA",0.5332365409839,0.562695111949895,0.514684938275728,0.512879383449201
"limma|spt||MLE|center.median_nMcc_F.C_HEof_w600_DIA",0.919498647096909,0.822306806730239,0.695296137351846,0.745534050340267
"limma|spt||MLE|center.median_nMcc_C.B_HYtims134_DIA",0.51805527846693,0.503749603981548,0.495701577125922,0.496960788313055
"limma|spt||MLE|center.median_nMcc_D.B_HYtims134_DIA",0.580367507236796,0.570964707999147,0.584345538043644,0.597912118963004
"limma|spt||MLE|center.median_nMcc_D.C_HYtims134_DIA",0.5,0.5,0.495701577125922,0.5
"limma|spt||MLE|center.median_nMcc_C.A_HEqe777_DIA",0.559554481727833,0.556488407802344,0.528891775403148,0.518262004293703
"limma|spt||MLE|center.median_nMcc_B.A_HEqe777_DIA",0.954464934144581,0.958374510759318,0.788612488653295,0.862696447155157
"limma|spt||MLE|center.median_nMcc_C.B_HEqe777_DIA",0.927150161179631,0.924929681787062,0.743147754568192,0.76314767534017
"limma|spt||MLE|center.median_nMcc_B.A_HEqe408_DIA",0.897917617062336,0.903185255187088,0.815844765131517,0.843138020701239
"limma|spt||MLE|div.mean_nMcc_B.A_HYEtims735_DIA",0.543135135637542,0.543135135637542,0.563136422774544,0.549900446481179
"limma|spt||MLE|div.mean_nMcc_C.B_MYtims709_DIA",0.585767225146664,0.585088051112568,0.551056421702152,0.565589746453666
"limma|spt||MLE|div.mean_nMcc_C.A_MYtims709_DIA",0.528140813363948,0.528209797889401,0.513183409799636,0.524190877244472
"limma|spt||MLE|div.mean_nMcc_E.C_MYtims709_DIA",0.508936784873116,0.508946115981833,0.498993027805137,0.503198044332698
"limma|spt||MLE|div.mean_nMcc_E.C_HEof_n600_DIA",0.5,0.5,0.49405449143581,0.5
"limma|spt||MLE|div.mean_nMcc_G.F_HEof_n600_DIA",0.498430669118752,0.496825556783232,0.494496765210956,0.496825556783232
"limma|spt||MLE|div.mean_nMcc_E.B_HEof_n600_DIA",0.5,0.5,0.5,0.5
"limma|spt||MLE|div.mean_nMcc_E.A_HEof_w600_DIA",0.5,0.5,0.496666679012277,0.5
"limma|spt||MLE|div.mean_nMcc_A.B_HEof_w600_DIA",0.497146091035073,0.495916571747912,0.49332393076275,0.495283753363206
"limma|spt||MLE|div.mean_nMcc_F.C_HEof_w600_DIA",0.549311111723838,0.533610986626206,0.526088569388339,0.497643540260871
"limma|spt||MLE|div.mean_nMcc_C.B_HYtims134_DIA",0.496960788313055,0.496960788313055,0.495701577125922,0.496960788313055
"limma|spt||MLE|div.mean_nMcc_D.B_HYtims134_DIA",0.5,0.5,0.495701577125922,0.496960788313055
"limma|spt||MLE|div.mean_nMcc_D.C_HYtims134_DIA",0.5,0.5,0.495701577125922,0.5
"limma|spt||MLE|div.mean_nMcc_C.A_HEqe777_DIA",0.496763680697803,0.496763680697803,0.496763680697803,0.496763680697803
"limma|spt||MLE|div.mean_nMcc_B.A_HEqe777_DIA",0.5,0.5,0.496763680697803,0.5
"limma|spt||MLE|div.mean_nMcc_C.B_HEqe777_DIA",0.506581923487157,0.496763680697803,0.494881807022548,0.496036044674284
"limma|spt||MLE|div.mean_nMcc_B.A_HEqe408_DIA",0.520638036638877,0.519415167090527,0.511205721712992,0.504430667567594
"limma|spt||MLE|div.median_nMcc_B.A_HYEtims735_DIA",0.543135135637542,0.543135135637542,0.563136422774544,0.549900446481179
"limma|spt||MLE|div.median_nMcc_C.B_MYtims709_DIA",0.585767225146664,0.583219961818062,0.551056421702152,0.565707954558987
"limma|spt||MLE|div.median_nMcc_C.A_MYtims709_DIA",0.528140813363948,0.528209797889401,0.513183409799636,0.524190877244472
"limma|spt||MLE|div.median_nMcc_E.C_MYtims709_DIA",0.508936784873116,0.508946115981833,0.498993027805137,0.503198044332698
"limma|spt||MLE|div.median_nMcc_E.C_HEof_n600_DIA",0.5,0.5,0.49405449143581,0.5
"limma|spt||MLE|div.median_nMcc_G.F_HEof_n600_DIA",0.498430669118752,0.496825556783232,0.494496765210956,0.496825556783232
"limma|spt||MLE|div.median_nMcc_E.B_HEof_n600_DIA",0.5,0.5,0.5,0.5
"limma|spt||MLE|div.median_nMcc_E.A_HEof_w600_DIA",0.5,0.5,0.496666679012277,0.5
"limma|spt||MLE|div.median_nMcc_A.B_HEof_w600_DIA",0.497146091035073,0.495916571747912,0.49332393076275,0.495283753363206
"limma|spt||MLE|div.median_nMcc_F.C_HEof_w600_DIA",0.549311111723838,0.533610986626206,0.526088569388339,0.497643540260871
"limma|spt||MLE|div.median_nMcc_C.B_HYtims134_DIA",0.496960788313055,0.496960788313055,0.495701577125922,0.496960788313055
"limma|spt||MLE|div.median_nMcc_D.B_HYtims134_DIA",0.5,0.5,0.495701577125922,0.496960788313055
"limma|spt||MLE|div.median_nMcc_D.C_HYtims134_DIA",0.5,0.5,0.495701577125922,0.5
"limma|spt||MLE|div.median_nMcc_C.A_HEqe777_DIA",0.496763680697803,0.496763680697803,0.496763680697803,0.496763680697803
"limma|spt||MLE|div.median_nMcc_B.A_HEqe777_DIA",0.5,0.5,0.496763680697803,0.5
"limma|spt||MLE|div.median_nMcc_C.B_HEqe777_DIA",0.506581923487157,0.496763680697803,0.494881807022548,0.496036044674284
"limma|spt||MLE|div.median_nMcc_B.A_HEqe408_DIA",0.520638036638877,0.519415167090527,0.511205721712992,0.504430667567594
