"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","blank","center.mean","A","B","0.0297020138394168","0.0135815316170225","5.07343236200105e-241","****","blank-center.mean"
"2","blank","center.median","A","C","0.0283661885387879","0.0102124743310339","5.32084647542921e-231","****","blank-center.median"
"3","blank","div.mean","A","D","0.0307539425647056","0.0120893776845925","1.26455072143383e-233","****","blank-div.mean"
"4","blank","div.median","A","E","0.0294343771950187","0.00811418952804699","5.59879814241724e-223","****","blank-div.median"
"5","blank","lossf","A","F","0.0249533135277462","0.00354223111732152","1.20315378552435e-141","****","blank-lossf"
"6","blank","max","A","G","0.00549215038633793","0","3.42935969016825e-26","****","blank-max"
"7","blank","MBQN","A","H","0.0615232535919464","0.0357782532046785","0","****","blank-MBQN"
"8","blank","quantiles","A","I","0.0279190897936498","0.014132423038106","8.49848503041258e-236","****","blank-quantiles"
"9","blank","quantiles.robust","A","J","0.0576495486753278","0.0397337585130444","0","****","blank-quantiles.robust"
"10","blank","Rlr","A","K","0.0251191858111335","0.0062515811416505","7.02794085299217e-159","****","blank-Rlr"
"11","blank","sum","A","L","0.00811684875678855","0.000262887812101015","8.1604414758868e-40","****","blank-sum"
"12","blank","TIC","A","M","0.0561689002971076","0.0349451687806085","0","****","blank-TIC"
"13","blank","vsn","A","N","0.0319846464642156","0.014101305650931","2.34940224138177e-218","****","blank-vsn"
"14","center.mean","center.median","B","C","-0.00133582530062888","0","2.88488529801431e-05","****","center.mean-center.median"
"15","center.mean","div.mean","B","D","0.00105192872528881","0.000327787126015999","0.00325978809360768","**","center.mean-div.mean"
"16","center.mean","div.median","B","E","-0.000267636644398088","-0.000222692952491998","0.561812802794693","na","center.mean-div.median"
"17","center.mean","lossf","B","F","-0.0047487003116706","-0.002427236832414","2.8801069522912e-09","****","center.mean-lossf"
"18","center.mean","max","B","G","-0.0242098634530789","-0.012816371599516","8.90259802915692e-127","****","center.mean-max"
"19","center.mean","MBQN","B","H","0.0318212397525296","0.00660711457936247","2.23964032685027e-99","****","center.mean-MBQN"
"20","center.mean","quantiles","B","I","-0.00178292404576707","-2.16885988424953e-05","1.69117847108259e-05","****","center.mean-quantiles"
"21","center.mean","quantiles.robust","B","J","0.0279475348359109","0.011871798153913","1.85933038704206e-166","****","center.mean-quantiles.robust"
"22","center.mean","Rlr","B","K","-0.0045828280282833","-0.00247112052799997","7.29550470291851e-10","****","center.mean-Rlr"
"23","center.mean","sum","B","L","-0.0215851650826283","-0.00994216594549246","8.30369982137465e-95","****","center.mean-sum"
"24","center.mean","TIC","B","M","0.0264668864576908","0.00963435788137101","1.18718822350661e-187","****","center.mean-TIC"
"25","center.mean","vsn","B","N","0.00228263262479879","-0.0029829117756435","0.00829534857668113","**","center.mean-vsn"
"26","center.median","div.mean","C","D","0.0023877540259177","0.000200070424789978","9.50404616886153e-09","****","center.median-div.mean"
"27","center.median","div.median","C","E","0.0010681886562308","0","0.00248265362169361","**","center.median-div.median"
"28","center.median","lossf","C","F","-0.00341287501104171","-0.00183767740659296","6.85641594158933e-07","****","center.median-lossf"
"29","center.median","max","C","G","-0.02287403815245","-0.00907378523245606","1.75242359834302e-116","****","center.median-max"
"30","center.median","MBQN","C","H","0.0331570650531585","0.00702559382774604","8.64316213860637e-114","****","center.median-MBQN"
"31","center.median","quantiles","C","I","-0.000447098745138189","0","0.232628326573552","na","center.median-quantiles"
"32","center.median","quantiles.robust","C","J","0.0292833601365398","0.0122973817441015","5.41770698838084e-189","****","center.median-quantiles.robust"
"33","center.median","Rlr","C","K","-0.00324700272765441","-0.00153053874963999","2.64103125366303e-07","****","center.median-Rlr"
"34","center.median","sum","C","L","-0.0202493397819994","-0.00681886081939753","1.92134879533217e-85","****","center.median-sum"
"35","center.median","TIC","C","M","0.0278027117583197","0.00914396572779297","3.47922982671489e-207","****","center.median-TIC"
"36","center.median","vsn","C","N","0.00361845792542767","-0.00241812836179303","4.10301836286771e-06","****","center.median-vsn"
"37","div.mean","div.median","D","E","-0.0013195653696869","0","3.51409299657213e-05","****","div.mean-div.median"
"38","div.mean","lossf","D","F","-0.00580062903695941","-0.000632804308598467","7.88041392110542e-13","****","div.mean-lossf"
"39","div.mean","max","D","G","-0.0252617921783677","-0.0109661028680145","1.80241568752993e-124","****","div.mean-max"
"40","div.mean","MBQN","D","H","0.0307693110272408","0.00409990751188899","4.20171874387496e-92","****","div.mean-MBQN"
"41","div.mean","quantiles","D","I","-0.00283485277105589","-4.19404456210026e-05","1.19513349473376e-11","****","div.mean-quantiles"
"42","div.mean","quantiles.robust","D","J","0.0268956061106221","0.00988955620986401","2.36472747338096e-153","****","div.mean-quantiles.robust"
"43","div.mean","Rlr","D","K","-0.00563475675357211","-0.000654296350385997","7.43338124174262e-14","****","div.mean-Rlr"
"44","div.mean","sum","D","L","-0.0226370938079171","-0.00879875344736958","5.38691993388674e-93","****","div.mean-sum"
"45","div.mean","TIC","D","M","0.025414957732402","0.00709569407166799","1.23206479776471e-176","****","div.mean-TIC"
"46","div.mean","vsn","D","N","0.00123070389950997","-0.00274914393250697","0.170552219010792","na","div.mean-vsn"
"47","div.median","lossf","E","F","-0.00448106366727251","-0.000423508781256077","2.68451381940471e-10","****","div.median-lossf"
"48","div.median","max","E","G","-0.0239422268086808","-0.00751727317363848","3.29744881281776e-115","****","div.median-max"
"49","div.median","MBQN","E","H","0.0320888763969277","0.00569586769953545","3.57346293717453e-105","****","div.median-MBQN"
"50","div.median","quantiles","E","I","-0.00151528740136899","0","0.000482632844364318","***","div.median-quantiles"
"51","div.median","quantiles.robust","E","J","0.028215171480309","0.010814809794886","6.68907534046069e-172","****","div.median-quantiles.robust"
"52","div.median","Rlr","E","K","-0.00431519138388521","-0.000112048140508997","1.93094849149484e-11","****","div.median-Rlr"
"53","div.median","sum","E","L","-0.0213175284382302","-0.00556190934094597","4.69479738965095e-84","****","div.median-sum"
"54","div.median","TIC","E","M","0.0267345231020889","0.00815156278110452","2.51789731660841e-202","****","div.median-TIC"
"55","div.median","vsn","E","N","0.00255026926919688","-0.00265093312846149","0.00212120877748095","**","div.median-vsn"
"56","lossf","max","F","G","-0.0194611631414083","-0.00179439278900401","2.51592648088956e-69","****","lossf-max"
"57","lossf","MBQN","F","H","0.0365699400642002","0.00405978317769701","3.33277108339653e-140","****","lossf-MBQN"
"58","lossf","quantiles","F","I","0.00296577626590353","0.00144990298713249","4.23441901126941e-05","****","lossf-quantiles"
"59","lossf","quantiles.robust","F","J","0.0326962351475815","0.01523832487624","4.28866339909884e-209","****","lossf-quantiles.robust"
"60","lossf","Rlr","F","K","0.000165872283387302","0.000200070424789978","0.420730945764238","na","lossf-Rlr"
"61","lossf","sum","F","L","-0.0168364647709577","-0.000439186524674007","4.15667508535161e-49","****","lossf-sum"
"62","lossf","TIC","F","M","0.0312155867693614","0.0167283858751325","1.5277567922365e-204","****","lossf-TIC"
"63","lossf","vsn","F","N","0.00703133293646939","-0.000732525359821018","3.25677498198469e-28","****","lossf-vsn"
"64","max","MBQN","G","H","0.0560311032056085","0.0321933517946035","3.38758082597352e-260","****","max-MBQN"
"65","max","quantiles","G","I","0.0224269394073118","0.0126198750794735","3.58653594294878e-117","****","max-quantiles"
"66","max","quantiles.robust","G","J","0.0521573982889898","0.034578258487462","1.36092102286467e-299","****","max-quantiles.robust"
"67","max","Rlr","G","K","0.0196270354247956","0.00360126764621149","9.86643583608559e-77","****","max-Rlr"
"68","max","sum","G","L","0.00262469837045062","0","0.000182567044469365","***","max-sum"
"69","max","TIC","G","M","0.0506767499107697","0.028892594839473","6.17900900209959e-304","****","max-TIC"
"70","max","vsn","G","N","0.0264924960778777","0.00892998833211944","1.68615210935516e-125","****","max-vsn"
"71","MBQN","quantiles","H","I","-0.0336041637982967","-0.0085790710942775","1.29049312225549e-120","****","MBQN-quantiles"
