"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","beta_binomial","edgeR","A","B","-0.00568478662870352","-0.000282519019250499","1.92037723144321e-97","****","beta_binomial-edgeR"
"2","beta_binomial","plgem","A","C","-0.00738671772956556","-0.00589915471747099","1.24739503104431e-09","****","beta_binomial-plgem"
"3","edgeR","plgem","B","C","-0.00170193110086204","-0.00410837138428052","0.173311035439217","na","edgeR-plgem"
