"pauc001feature","pauc001sr","pauc001rank","pauc005feature","pauc005sr","pauc005rank","pauc01feature","pauc01sr","pauc01rank","nMCCfeature","nMCCsr","nMCCrank","G-meanfeature","G-meansr","G-meanrank","avg_rank"
"1","limma",1,1,"limma",1,1,"limma",0.857142857142857,2,"limma",0.857142857142857,2,"limma",0.714285714285714,3,1.8
"2","proDA",0.857142857142857,2,"proDA",0.714285714285714,3,"proDA",0.428571428571429,5,"proDA",0.571428571428571,4,"proDA",0.285714285714286,6,4
"3","DEP",0.714285714285714,3,"DEP",0.571428571428571,4,"DEP",0.571428571428571,4,"DEP",0.428571428571429,5,"DEP",0.428571428571429,5,4.2
"4","DEqMS",0.571428571428571,4,"DEqMS",0.285714285714286,6,"DEqMS",0.285714285714286,6,"DEqMS",0.714285714285714,3,"DEqMS",0.571428571428571,4,4.6
"5","ROTS",0.428571428571429,5,"ROTS",0.857142857142857,2,"ROTS",1,1,"ROTS",1,1,"ROTS",0.857142857142857,2,2.2
"6","SAM",0.285714285714286,6,"SAM",0.428571428571429,5,"SAM",0.714285714285714,3,"SAM",0,8,"SAM",0,8,6
"7","ttest",0.142857142857143,7,"ttest",0.142857142857143,7,"ttest",0.142857142857143,7,"ttest",0.142857142857143,7,"ttest",0.142857142857143,7,7
"8","ANOVA",0,8,"ANOVA",0,8,"ANOVA",0,8,"ANOVA",0.285714285714286,6,"ANOVA",1,1,6.2
