"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","ANOVA","DEP","A","B","-0.234642657092797","-0.250660513256515","0","****","ANOVA-DEP"
"2","ANOVA","DEqMS","A","C","-0.226027987214752","-0.236575477495597","0","****","ANOVA-DEqMS"
"3","ANOVA","limma","A","D","-0.232045160646485","-0.246983821628295","0","****","ANOVA-limma"
"4","ANOVA","proDA","A","E","-0.221682511993893","-0.237274457771321","0","****","ANOVA-proDA"
"5","ANOVA","ROTS","A","F","-0.242944258488528","-0.257360682630946","0","****","ANOVA-ROTS"
"6","ANOVA","SAM","A","G","-0.224994553830279","-0.238257565970901","0","****","ANOVA-SAM"
"7","ANOVA","ttest","A","H","-0.184252629678374","-0.193825314647208","0","****","ANOVA-ttest"
"8","DEP","DEqMS","B","C","0.00861466987804495","0.00474590519608248","2.05442150990587e-205","****","DEP-DEqMS"
"9","DEP","limma","B","D","0.00259749644631159","0","3.87329083102381e-24","****","DEP-limma"
"10","DEP","proDA","B","E","0.0129601450989038","0.00255699578318402","1.46353843539726e-223","****","DEP-proDA"
"11","DEP","ROTS","B","F","-0.00830160139573124","-0.00453896380430802","1.34723943014895e-69","****","DEP-ROTS"
"12","DEP","SAM","B","G","0.00964810326251752","0.000785802655367984","3.15914484116753e-98","****","DEP-SAM"
"13","DEP","ttest","B","H","0.0503900274144227","0.037156094530886","0","****","DEP-ttest"
"14","DEqMS","limma","C","D","-0.00601717343173336","-0.00396615995411403","0","****","DEqMS-limma"
"15","DEqMS","proDA","C","E","0.00434547522085882","-0.000793646930044523","6.79782110675736e-29","****","DEqMS-proDA"
"16","DEqMS","ROTS","C","F","-0.0169162712737762","-0.0106105437444505","0","****","DEqMS-ROTS"
"17","DEqMS","SAM","C","G","0.00103343338447257","-0.00434867554468701","0.0196548056899695","*","DEqMS-SAM"
"18","DEqMS","ttest","C","H","0.0417753575363778","0.026250818157317","0","****","DEqMS-ttest"
"19","limma","proDA","D","E","0.0103626486525922","0.00189714249592504","3.10935511622941e-170","****","limma-proDA"
"20","limma","ROTS","D","F","-0.0108990978420428","-0.00586311155018149","4.2630716463025e-152","****","limma-ROTS"
"21","limma","SAM","D","G","0.00705060681620593","-9.89526481289527e-05","2.69114515150582e-62","****","limma-SAM"
"22","limma","ttest","D","H","0.0477925309681111","0.0339286466599755","0","****","limma-ttest"
"23","proDA","ROTS","E","F","-0.021261746494635","-0.010800412371022","5.49284398683048e-318","****","proDA-ROTS"
"24","proDA","SAM","E","G","-0.00331204183638625","-0.00184371449236198","1.00384604213943e-09","****","proDA-SAM"
"25","proDA","ttest","E","H","0.0374298823155189","0.029164110904236","0","****","proDA-ttest"
"26","ROTS","SAM","F","G","0.0179497046582488","0.00546120483534607","2.40399447524852e-260","****","ROTS-SAM"
"27","ROTS","ttest","F","H","0.058691628810154","0.0423201254828085","0","****","ROTS-ttest"
"28","SAM","ttest","G","H","0.0407419241519052","0.0339041005168325","0","****","SAM-ttest"
