limma,dlfq,Impseq,No_norm,1
limma,dlfq,bpca,No_norm,2
DEqMS,dlfq,Impseq,No_norm,3
limma,dlfq,Impseq,lossf,4
limma,dlfq,Impseq,Rlr,5
limma,dlfq,SeqKNN,No_norm,6
limma,dlfq,missForest,No_norm,7
limma,dlfq,Impseqrob,No_norm,8
DEqMS,dlfq,SeqKNN,No_norm,9
limma,dlfq,bpca,Rlr,10
limma,dlfq,bpca,lossf,11
DEqMS,dlfq,missForest,No_norm,12
limma,dlfq,SeqKNN,lossf,13
limma,LFQ,SeqKNN,lossf,14
limma,dlfq,SeqKNN,Rlr,15
DEqMS,dlfq,bpca,No_norm,16
proDA,dlfq,Impseq,No_norm,17
limma,dlfq,missForest,lossf,18
DEqMS,dlfq,Impseq,lossf,19
limma,dlfq,missForest,Rlr,20
ROTS,dlfq,missForest,No_norm,21
ROTS,dlfq,SeqKNN,No_norm,22
limma,dlfq,nbavg,No_norm,23
limma,dlfq,Impseq,center.median,24
DEqMS,dlfq,Impseq,Rlr,25
DEqMS,dlfq,Impseqrob,No_norm,26
DEP,dlfq,Impseq,No_norm,27
ROTS,dlfq,SeqKNN,lossf,28
proDA,dlfq,Impseq,lossf,29
ROTS,dlfq,SeqKNN,Rlr,30
limma,dlfq,MinProb,No_norm,31
limma,LFQ,SeqKNN,Rlr,32
limma,dlfq,Impseq,center.mean,33
ROTS,dlfq,Impseq,No_norm,34
DEqMS,LFQ,SeqKNN,lossf,35
limma,dlfq,MinDet,No_norm,36
ROTS,dlfq,Impseqrob,No_norm,37
proDA,dlfq,Impseq,Rlr,38
limma,dlfq,knn,No_norm,39
ROTS,dlfq,missForest,Rlr,40
proDA,LFQ,SeqKNN,lossf,41
DEqMS,dlfq,SeqKNN,lossf,42
limma,dlfq,Impseqrob,lossf,43
proDA,dlfq,bpca,No_norm,44
ROTS,LFQ,knn,lossf,45
ROTS,LFQ,SeqKNN,lossf,46
limma,LFQ,SeqKNN,center.median,47
ROTS,LFQ,SeqKNN,Rlr,48
limma,dlfq,Impseqrob,Rlr,49
ROTS,dlfq,bpca,No_norm,50
DEP,dlfq,missForest,No_norm,51
proDA,dlfq,Impseqrob,No_norm,52
DEqMS,dlfq,SeqKNN,Rlr,53
DEP,dlfq,bpca,No_norm,54
ROTS,dlfq,MinDet,No_norm,55
DEP,dlfq,Impseq,lossf,56
DEP,dlfq,SeqKNN,No_norm,57
limma,dlfq,bpca,center.median,58
ROTS,dlfq,Impseq,Rlr,59
ROTS,dlfq,missForest,lossf,60
DEqMS,dlfq,missForest,lossf,61
ROTS,dlfq,Impseq,lossf,62
DEqMS,dlfq,missForest,Rlr,63
ROTS,dlfq,MinProb,lossf,64
limma,LFQ,SeqKNN,center.mean,65
limma,top3,Impseq,lossf,66
limma,LFQ,SeqKNN,No_norm,67
limma,top3,Impseq,Rlr,68
proDA,dlfq,missForest,No_norm,69
ROTS,dlfq,SeqKNN,center.median,70
proDA,dlfq,bpca,lossf,71
proDA,LFQ,SeqKNN,Rlr,72
DEqMS,dlfq,bpca,lossf,73
DEP,dlfq,Impseqrob,No_norm,74
limma,dlfq,bpca,center.mean,75
limma,LFQ,Impseq,lossf,76
proDA,dlfq,nbavg,No_norm,77
limma,top3,Impseq,center.median,78
ROTS,dlfq,knn,No_norm,79
ROTS,dlfq,nbavg,No_norm,80
ROTS,dlfq,MinProb,No_norm,81
limma,dlfq,mice,No_norm,82
DEqMS,dlfq,nbavg,No_norm,83
DEqMS,dlfq,bpca,Rlr,84
limma,LFQ,missForest,lossf,85
limma,LFQ,bpca,lossf,86
ROTS,top3,SeqKNN,center.median,87
limma,LFQ,mice,lossf,88
DEP,dlfq,Impseq,Rlr,89
proDA,dlfq,bpca,Rlr,90
ROTS,LFQ,knn,Rlr,91
limma,top3,SeqKNN,center.median,92
DEP,dlfq,missForest,lossf,93
proDA,dlfq,MinDet,No_norm,94
limma,dlfq,QRILC,No_norm,95
ROTS,dlfq,QRILC,No_norm,96
DEP,dlfq,missForest,Rlr,97
ROTS,dlfq,bpca,lossf,98
DEqMS,LFQ,SeqKNN,Rlr,99
limma,dlfq,SeqKNN,center.median,100
ROTS,dlfq,MinDet,lossf,101
proDA,dlfq,missForest,Rlr,102
proDA,dlfq,knn,No_norm,103
limma,LFQ,mice,Rlr,104
proDA,dlfq,MinProb,No_norm,105
DEP,dlfq,nbavg,No_norm,106
limma,dlfq,nbavg,lossf,107
proDA,dlfq,Impseqrob,lossf,108
limma,dlfq,missForest,center.median,109
DEP,dlfq,Impseq,center.median,110
ROTS,dlfq,SeqKNN,center.mean,111
limma,dlfq,nbavg,Rlr,112
DEqMS,dlfq,Impseqrob,lossf,113
ROTS,dlfq,bpca,Rlr,114
ROTS,dlfq,Impseqrob,Rlr,115
DEqMS,LFQ,Impseq,lossf,116
proDA,dlfq,Impseqrob,Rlr,117
ROTS,dlfq,Impseqrob,lossf,118
limma,dlfq,SeqKNN,center.mean,119
DEqMS,dlfq,Impseq,center.median,120
ROTS,LFQ,missForest,lossf,121
proDA,dlfq,zero,No_norm,122
DEP,dlfq,SeqKNN,lossf,123
DEP,dlfq,SeqKNN,center.median,124
proDA,dlfq,SeqKNN,No_norm,125
proDA,LFQ,Impseq,lossf,126
DEP,dlfq,SeqKNN,Rlr,127
proDA,LFQ,SeqKNN,center.median,128
DEqMS,dlfq,Impseqrob,Rlr,129
limma,top3,Impseq,center.mean,130
ROTS,top3,SeqKNN,Rlr,131
limma,LFQ,Impseq,Rlr,132
ROTS,dlfq,missForest,center.mean,133
proDA,dlfq,missForest,lossf,134
proDA,LFQ,bpca,lossf,135
DEP,LFQ,SeqKNN,lossf,136
limma,top3,missForest,center.median,137
limma,top3,SeqKNN,Rlr,138
limma,LFQ,missForest,Rlr,139
ROTS,dlfq,knn,lossf,140
limma,dlfq,Impseq,quantiles,141
limma,dlfq,MinProb,Rlr,142
limma,LFQ,bpca,Rlr,143
DEP,dlfq,zero,No_norm,144
ROTS,dlfq,MinDet,Rlr,145
limma,top3,bpca,center.median,146
limma,LFQ,Impseq,quantiles,147
limma,dlfq,MinProb,lossf,148
ROTS,top3,knn,Rlr,149
ROTS,top3,SeqKNN,lossf,150
proDA,dlfq,Impseq,center.mean,151
ROTS,dlfq,missForest,center.median,152
proDA,LFQ,SeqKNN,center.mean,153
limma,dlfq,missForest,center.mean,154
ROTS,top3,knn,lossf,155
limma,top3,SeqKNN,lossf,156
DEP,dlfq,bpca,lossf,157
DEqMS,dlfq,MinProb,No_norm,158
DEqMS,LFQ,missForest,lossf,159
ROTS,LFQ,SeqKNN,No_norm,160
DEP,dlfq,bpca,Rlr,161
ROTS,LFQ,mice,lossf,162
limma,top3,SeqKNN,center.mean,163
proDA,top3,Impseq,Rlr,164
proDA,top3,Impseq,lossf,165
ROTS,dlfq,knn,Rlr,166
ROTS,dlfq,Impseq,center.median,167
proDA,dlfq,SeqKNN,Rlr,168
ROTS,dlfq,Impseq,center.mean,169
ROTS,LFQ,SeqKNN,center.median,170
limma,dlfq,knn,lossf,171
ROTS,dlfq,MinProb,Rlr,172
ROTS,top3,knn,center.median,173
limma,top3,Impseq,No_norm,174
proDA,LFQ,missForest,lossf,175
limma,LFQ,bpca,center.median,176
limma,dlfq,knn,Rlr,177
proDA,dlfq,SeqKNN,lossf,178
limma,LFQ,Impseq,center.median,179
limma,top3,missForest,Rlr,180
ROTS,dlfq,nbavg,Rlr,181
limma,LFQ,mice,center.mean,182
ROTS,top3,SeqKNN,center.mean,183
ROTS,LFQ,Impseq,lossf,184
limma,dlfq,MinDet,Rlr,185
limma,top3,bpca,Rlr,186
proDA,LFQ,Impseq,Rlr,187
limma,dlfq,MinDet,lossf,188
DEqMS,dlfq,MinDet,No_norm,189
ROTS,dlfq,mice,No_norm,190
limma,dlfq,Impseqrob,center.median,191
proDA,dlfq,bpca,center.median,192
proDA,LFQ,bpca,Rlr,193
limma,dlfq,nbavg,center.median,194
DEP,dlfq,Impseqrob,Rlr,195
ROTS,dlfq,QRILC,Rlr,196
ROTS,LFQ,SeqKNN,center.mean,197
ROTS,LFQ,MinProb,lossf,198
limma,LFQ,missForest,center.median,199
DEqMS,LFQ,mice,lossf,200
limma,dlfq,MinProb,center.median,201
DEP,dlfq,Impseqrob,lossf,202
proDA,dlfq,bpca,center.mean,203
DEP,dlfq,nbavg,lossf,204
limma,dlfq,mice,Rlr,205
DEqMS,dlfq,No_MVI,No_norm,206
proDA,LFQ,mice,Rlr,207
DEP,LFQ,SeqKNN,Rlr,208
DEqMS,dlfq,mice,No_norm,209
limma,top3,bpca,center.mean,210
DEqMS,LFQ,SeqKNN,center.median,211
limma,top3,bpca,lossf,212
ROTS,LFQ,Impseq,Rlr,213
limma,LFQ,Impseq,center.mean,214
ROTS,top3,missForest,Rlr,215
ROTS,dlfq,MinProb,center.median,216
proDA,LFQ,mice,lossf,217
limma,dlfq,bpca,quantiles,218
ROTS,top3,missForest,center.median,219
limma,LFQ,knn,lossf,220
proDA,dlfq,mice,No_norm,221
ROTS,dlfq,nbavg,lossf,222
limma,top3,missForest,lossf,223
limma,LFQ,SeqKNN,quantiles,224
proDA,LFQ,missForest,Rlr,225
limma,dlfq,Impseqrob,center.mean,226
ROTS,LFQ,mice,center.median,227
ROTS,LFQ,missForest,Rlr,228
DEqMS,LFQ,bpca,lossf,229
DEqMS,dlfq,Impseq,center.mean,230
ROTS,dlfq,Impseqrob,center.mean,231
proDA,LFQ,bpca,center.median,232
limma,LFQ,missForest,No_norm,233
ROTS,dlfq,QRILC,lossf,234
limma,LFQ,missForest,center.mean,235
ROTS,LFQ,MinDet,lossf,236
proDA,dlfq,knn,lossf,237
DEqMS,dlfq,SeqKNN,center.median,238
limma,top3,missForest,center.mean,239
ROTS,dlfq,SeqKNN,quantiles,240
ROTS,dlfq,bpca,center.median,241
limma,LFQ,bpca,No_norm,242
DEP,LFQ,SeqKNN,center.median,243
ROTS,top0,missForest,Rlr,244
DEqMS,LFQ,Impseq,Rlr,245
ROTS,top3,MinProb,center.median,246
proDA,dlfq,knn,Rlr,247
DEqMS,dlfq,bpca,center.median,248
limma,LFQ,bpca,center.mean,249
ROTS,dlfq,MinProb,center.mean,250
proDA,dlfq,Impseq,center.median,251
ROTS,top3,MinProb,lossf,252
ROTS,top3,MinProb,Rlr,253
limma,LFQ,Impseq,No_norm,254
ROTS,top0,SeqKNN,Rlr,255
limma,dlfq,MinDet,center.median,256
ROTS,top3,QRILC,lossf,257
ROTS,LFQ,bpca,lossf,258
proDA,dlfq,zero,lossf,259
proDA,dlfq,zero,Rlr,260
DEP,dlfq,MinProb,No_norm,261
proDA,LFQ,SeqKNN,No_norm,262
proDA,LFQ,Impseq,center.median,263
DEP,dlfq,No_MVI,No_norm,264
ROTS,LFQ,Impseqrob,lossf,265
limma,dlfq,nbavg,center.mean,266
DEP,dlfq,nbavg,Rlr,267
limma,dlfq,MinProb,center.mean,268
DEqMS,dlfq,nbavg,lossf,269
proDA,dlfq,MinProb,lossf,270
ROTS,dlfq,Impseqrob,center.median,271
proDA,dlfq,QRILC,No_norm,272
ROTS,LFQ,knn,center.median,273
ROTS,top3,knn,center.mean,274
proDA,dlfq,MinProb,Rlr,275
ROTS,top3,QRILC,Rlr,276
limma,top3,mice,center.median,277
limma,dlfq,mice,lossf,278
proDA,dlfq,missForest,center.mean,279
ROTS,top0,SeqKNN,lossf,280
ROTS,LFQ,knn,No_norm,281
DEqMS,dlfq,missForest,center.median,282
DEqMS,LFQ,SeqKNN,No_norm,283
DEqMS,LFQ,mice,Rlr,284
ROTS,top3,MinDet,Rlr,285
ROTS,LFQ,mice,Rlr,286
limma,top3,mice,Rlr,287
ROTS,top3,MinDet,center.median,288
ROTS,dlfq,bpca,center.mean,289
ROTS,top3,knn,No_norm,290
proDA,dlfq,MinDet,lossf,291
ROTS,LFQ,QRILC,lossf,292
DEqMS,LFQ,missForest,Rlr,293
ROTS,top0,missForest,center.median,294
proDA,dlfq,MinDet,Rlr,295
limma,top3,SeqKNN,No_norm,296
DEqMS,top3,Impseq,center.median,297
DEqMS,dlfq,nbavg,Rlr,298
DEP,dlfq,Impseq,center.mean,299
limma,dlfq,QRILC,lossf,300
ROTS,dlfq,nbavg,center.mean,301
DEqMS,top3,Impseq,Rlr,302
DEP,dlfq,missForest,center.median,303
ROTS,dlfq,missForest,quantiles,304
limma,top3,knn,center.median,305
limma,dlfq,QRILC,Rlr,306
ROTS,LFQ,Impseq,center.median,307
ROTS,top3,MinDet,lossf,308
DEP,top3,Impseq,Rlr,309
proDA,LFQ,knn,lossf,310
limma,top3,Impseq,quantiles,311
DEP,dlfq,mice,No_norm,312
DEP,dlfq,zero,lossf,313
ROTS,top0,missForest,center.mean,314
ROTS,dlfq,No_MVI,No_norm,315
proDA,LFQ,mice,center.mean,316
ROTS,top3,QRILC,center.median,317
ROTS,top3,MinProb,center.mean,318
DEqMS,dlfq,knn,No_norm,319
ROTS,LFQ,bpca,Rlr,320
DEP,LFQ,missForest,lossf,321
limma,dlfq,missForest,quantiles,322
proDA,LFQ,Impseq,center.mean,323
limma,dlfq,SeqKNN,quantiles,324
limma,top3,Impseqrob,Rlr,325
limma,top3,bpca,No_norm,326
proDA,dlfq,SeqKNN,center.mean,327
DEP,dlfq,SeqKNN,center.mean,328
limma,dlfq,knn,center.median,329
limma,LFQ,mice,center.median,330
limma,top3,knn,Rlr,331
ROTS,LFQ,SeqKNN,quantiles,332
ROTS,top0,SeqKNN,center.mean,333
ROTS,top3,Impseq,lossf,334
proDA,LFQ,missForest,center.median,335
ROTS,top3,missForest,lossf,336
ROTS,top0,bpca,center.median,337
limma,top0,Impseq,center.median,338
DEqMS,top3,Impseq,lossf,339
DEP,dlfq,MinDet,No_norm,340
limma,dlfq,MinDet,center.mean,341
limma,top3,mice,center.mean,342
limma,top3,MinProb,center.median,343
ROTS,LFQ,knn,center.mean,344
ROTS,top3,SeqKNN,quantiles,345
proDA,top3,bpca,Rlr,346
ROTS,dlfq,knn,center.mean,347
ROTS,dlfq,nbavg,center.median,348
proDA,LFQ,bpca,center.mean,349
limma,dlfq,No_MVI,No_norm,350
DEP,top3,Impseq,center.median,351
ROTS,top0,Impseq,Rlr,352
ROTS,LFQ,Impseqrob,Rlr,353
ROTS,top3,Impseq,center.median,354
ROTS,top0,missForest,lossf,355
DEP,dlfq,bpca,center.median,356
proDA,top3,bpca,lossf,357
DEP,top3,Impseq,lossf,358
ROTS,top3,Impseq,Rlr,359
DEP,dlfq,nbavg,center.median,360
limma,LFQ,knn,Rlr,361
ROTS,LFQ,missForest,No_norm,362
DEP,LFQ,Impseq,lossf,363
proDA,dlfq,Impseqrob,center.mean,364
DEP,dlfq,knn,No_norm,365
proDA,top3,Impseq,center.median,366
ROTS,top3,bpca,center.median,367
ROTS,top3,missForest,center.mean,368
limma,top3,mice,lossf,369
limma,LFQ,mice,No_norm,370
ROTS,dlfq,QRILC,center.median,371
DEqMS,top3,SeqKNN,Rlr,372
DEqMS,dlfq,QRILC,No_norm,373
limma,dlfq,mice,center.median,374
ROTS,top0,bpca,lossf,375
limma,top3,MinDet,center.median,376
ROTS,dlfq,knn,center.median,377
ROTS,top3,bpca,Rlr,378
limma,top0,bpca,center.median,379
ROTS,top0,bpca,Rlr,380
DEP,dlfq,QRILC,No_norm,381
limma,LFQ,nbavg,lossf,382
limma,top0,SeqKNN,center.median,383
limma,top3,knn,lossf,384
limma,top0,missForest,center.median,385
DEqMS,LFQ,SeqKNN,center.mean,386
limma,LFQ,Impseqrob,lossf,387
ROTS,top3,Impseqrob,Rlr,388
proDA,LFQ,missForest,center.mean,389
proDA,dlfq,missForest,center.median,390
DEP,top3,SeqKNN,Rlr,391
limma,top3,MinProb,Rlr,392
ROTS,top0,Impseqrob,Rlr,393
