"ANOVA","DEP","limma","proDA","ROTS","SAM","ttest"
"|Maxquant|intensity|MLE|blank_pauc01_B.A_HEqe277_TMT10",0.474504004817103,0.949786193306908,0.950030180112902,0.947734603965492,0.944694262007751,0.915964684982579,0.886707138451237
"|Maxquant|intensity|MLE|blank_pauc01_C.A_HEqe277_TMT10",0.477675214839363,0.965207344305868,0.96516499690228,0.964739499440971,0.971056286752452,0.937813025720252,0.910195205343138
"|Maxquant|intensity|MLE|blank_pauc01_C.B_HEqe277_TMT10",0.474690347347194,0.847890260236712,0.847890260236712,0.834794421515398,0.866011816341999,0.72276223058777,0.663996217716837
"|Maxquant|intensity|MLE|blank_pauc01_B.A_HYqfl683_TMT11",0.50560889302446,0.923940733247526,0.970875275775921,0.968701526469995,0.967618043040722,0.966809205279137,0.949182262326429
"|Maxquant|intensity|MLE|blank_pauc01_C.A_HYqfl683_TMT11",0.490291964325702,0.970723757231512,0.972171398264243,0.972203344945293,0.974063567262746,0.97098845830307,0.963168519290197
"|Maxquant|intensity|MLE|blank_pauc01_C.B_HYqfl683_TMT11",0.499470874451524,0.963509588142171,0.965892506294409,0.965242315271511,0.96232208436942,0.950641465015159,0.934809602649007
"|Maxquant|intensity|MLE|blank_pauc01_A.B_HYms2faims815_TMT16",0.482559290264306,0.954548258173072,0.954347237958303,0.952641212793899,0.951884730091307,0.928824413366929,0.916013628237928
"|Maxquant|intensity|MLE|blank_pauc01_B.D_HYms2faims815_TMT16",0.478579894916318,0.950584946139312,0.950610782593247,0.950065381352236,0.940780659304754,0.90968686687297,0.89447024771009
"|Maxquant|intensity|MLE|blank_pauc01_C.E_HYms2faims815_TMT16",0.518582252116611,0.951047859774953,0.95110268346989,0.949318140691818,0.95113261594701,0.950350736426282,0.914964353129426
"|Maxquant|intensity|MLE|blank_pauc01_A.C_HYsps2815_TMT16",0.540541544404413,0.958026940362366,0.957439625072009,0.956058384152702,0.88631486277551,0.954665703495427,0.939147497291711
"|Maxquant|intensity|MLE|blank_pauc01_B.C_HYsps2815_TMT16",0.496331213387993,0.958560740187973,0.958732125157363,0.956145770164763,0.936170276183152,0.9401751296971,0.932074649602414
"|Maxquant|intensity|MLE|blank_pauc01_B.E_HYsps2815_TMT16",0.497354311550352,0.949260565307564,0.949260565307564,0.947605650365992,0.940362772529198,0.911172457446399,0.91065152842877
"|Maxquant|intensity|MLE|blank_pauc01_A.D_HYms2815_TMT16",0.500751807892854,0.916708998465967,0.763678730443034,0.91620418972543,0.730387305862192,0.61712954703882,0.85636503212227
"|Maxquant|intensity|MLE|blank_pauc01_A.E_HYms2815_TMT16",0.508683121261446,0.917313874047901,0.831362558925539,0.917598210316745,0.692154555925538,0.58008418421241,0.841766663000261
"|Maxquant|intensity|MLE|blank_pauc01_D.E_HYms2815_TMT16",0.493561497470233,0.866448800271791,0.866445342677678,0.865864873642427,0.865567927324463,0.854333187111,0.807416656756834
"|Maxquant|intensity|MLE|sum_pauc01_A.C_HYsps2815_TMT16",0.540541544404413,0.952821714651748,0.952814940542286,0.953272192930973,0.950294079381751,0.95307455483124,0.939147497291711
"|Maxquant|intensity|MLE|sum_pauc01_B.C_HYsps2815_TMT16",0.496331213387993,0.95581090335369,0.955945933935633,0.955660743927282,0.948023612919798,0.943686828042212,0.932074649602414
