"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","blank","center.mean","A","B","0.0616804873167581","0.04246613678106","1.22930579241285e-61","****","blank-center.mean"
"2","blank","center.median","A","C","0.0577327603828257","0.0419630013993899","1.81037510223902e-55","****","blank-center.median"
"3","blank","div.mean","A","D","0.0632447778425805","0.0481066826638059","2.21660388979144e-63","****","blank-div.mean"
"4","blank","div.median","A","E","0.0648542533071867","0.0418788950129849","6.58047343115096e-62","****","blank-div.median"
"5","blank","lossf","A","F","-0.00292840143159892","0.00233097238327895","0.245913830545015","na","blank-lossf"
"6","blank","max","A","G","0.00420920549892768","0","0.00358825898236988","**","blank-max"
"7","blank","MBQN","A","H","0.124245305752193","0.115020973298649","9.65057437417936e-161","****","blank-MBQN"
"8","blank","quantiles","A","I","0.0726588909341236","0.068571973569954","6.05140851151012e-84","****","blank-quantiles"
"9","blank","quantiles.robust","A","J","0.0800492328056257","0.0795384418351049","1.83005913422753e-94","****","blank-quantiles.robust"
"10","blank","Rlr","A","K","0.00760670154242028","0.00689167655585199","0.002510696233427","**","blank-Rlr"
"11","blank","sum","A","L","0.011509753654431","0","6.3516104044544e-10","****","blank-sum"
"12","blank","TIC","A","M","0.0642295459868326","0.047473881209378","2.35962979731635e-66","****","blank-TIC"
"13","blank","vsn","A","N","0.0380217816911388","0.0321124756742821","2.64164879552634e-39","****","blank-vsn"
"14","center.mean","center.median","B","C","-0.0039477269339324","-0.00012971420722796","1.05739398882154e-10","****","center.mean-center.median"
"15","center.mean","div.mean","B","D","0.00156429052582243","-4.92398929429205e-05","0.112528586139755","na","center.mean-div.mean"
"16","center.mean","div.median","B","E","0.0031737659904287","-5.89572502869284e-05","0.000294469143120087","***","center.mean-div.median"
"17","center.mean","lossf","B","F","-0.064608888748357","-0.035049247309469","1.02191888061539e-108","****","center.mean-lossf"
"18","center.mean","max","B","G","-0.0574712818178304","-0.042371033199062","1.41213505907368e-47","****","center.mean-max"
"19","center.mean","MBQN","B","H","0.0625648184354349","0.0249991834510511","3.46045718619172e-48","****","center.mean-MBQN"
"20","center.mean","quantiles","B","I","0.0109784036173656","0.000396120573375014","5.55379591652105e-19","****","center.mean-quantiles"
"21","center.mean","quantiles.robust","B","J","0.0183687454888677","0.000259273111467007","1.76044985651413e-24","****","center.mean-quantiles.robust"
"22","center.mean","Rlr","B","K","-0.0540737857743378","-0.030711170738525","1.48247777215716e-93","****","center.mean-Rlr"
"23","center.mean","sum","B","L","-0.050170733662327","-0.044259064942531","2.35172762387922e-34","****","center.mean-sum"
"24","center.mean","TIC","B","M","0.00254905867007453","-0.000210167463840061","0.0484848533296662","*","center.mean-TIC"
"25","center.mean","vsn","B","N","-0.0236587056256193","-0.00717276070602102","9.26936545506699e-22","****","center.mean-vsn"
"26","center.median","div.mean","C","D","0.00551201745975483","0.000473856807854001","5.57771966526063e-10","****","center.median-div.mean"
"27","center.median","div.median","C","E","0.00712149292436109","0.000348631518987008","5.27561872247487e-17","****","center.median-div.median"
"28","center.median","lossf","C","F","-0.0606611618144246","-0.030074094264552","1.41029292705069e-105","****","center.median-lossf"
"29","center.median","max","C","G","-0.053523554883898","-0.038521366114373","4.7534593677531e-42","****","center.median-max"
"30","center.median","MBQN","C","H","0.0665125453693673","0.021035932295997","1.33677048927096e-52","****","center.median-MBQN"
"31","center.median","quantiles","C","I","0.014926130551298","0.00476147730693699","3.96807338799971e-31","****","center.median-quantiles"
"32","center.median","quantiles.robust","C","J","0.0223164724228","0.00230031580358903","1.84045142235947e-35","****","center.median-quantiles.robust"
"33","center.median","Rlr","C","K","-0.0501260588404054","-0.024280132475928","9.16676863564618e-89","****","center.median-Rlr"
"34","center.median","sum","C","L","-0.0462230067283946","-0.037677635839116","1.17261060636464e-29","****","center.median-sum"
"35","center.median","TIC","C","M","0.00649678560400692","-1.66209179759957e-05","2.32820145605779e-07","****","center.median-TIC"
"36","center.median","vsn","C","N","-0.0197109786916869","-0.00371599757639807","1.76035206327262e-16","****","center.median-vsn"
"37","div.mean","div.median","D","E","0.00160947546460626","-6.68733263697874e-06","0.13463934676212","na","div.mean-div.median"
