"blank","center.mean","center.median","div.mean","div.median","lossf","max","MBQN","quantiles","quantiles.robust","Rlr","sum","TIC","vsn"
"limma|Maxquant|intensity|MLE|_pauc01_B.A_HEqe277_TMT10",0.950030180112902,0.817869309321941,0.845671985510193,0.791434152201078,0.8364663233646,0.93232471549699,0.940963412753841,0.512812444481591,0.818354006430041,0.813165164615342,0.920500511044998,0.940618476169295,0.790605763276395,0.87110505419586
"limma|Maxquant|intensity|MLE|_pauc01_C.A_HEqe277_TMT10",0.96516499690228,0.874125479143528,0.87214749406999,0.871058197444177,0.86839606332755,0.961817817654161,0.96118564173848,0.918934148515553,0.864025348780009,0.859065991592205,0.938766839560661,0.960829030350543,0.872751717808696,0.924475299048548
"limma|Maxquant|intensity|MLE|_pauc01_C.B_HEqe277_TMT10",0.847890260236712,0.87429452188495,0.869741988109716,0.883048091532598,0.878124403721819,0.954954618759044,0.799495046235416,0.849945718722302,0.855197259264477,0.846269588311839,0.926511674398705,0.800119532411821,0.883520879336753,0.921360148884799
"limma|Maxquant|intensity|MLE|_pauc01_B.A_HYqfl683_TMT11",0.970875275775921,0.93992776520735,0.94502189169138,0.943053367630479,0.94530697778799,0.972494516124007,0.968543168059258,0.919902368508678,0.934672992555754,0.921195752710052,0.970429543511745,0.96846953856579,0.941909676448882,0.957804215160714
"limma|Maxquant|intensity|MLE|_pauc01_C.A_HYqfl683_TMT11",0.972171398264243,0.933812257692031,0.934182534938107,0.93268225794517,0.934156064830952,0.974047733331256,0.971313401687466,0.96861588479041,0.92868557601874,0.906995605110301,0.970580757802049,0.971283584785153,0.930785537853105,0.954909845857568
"limma|Maxquant|intensity|MLE|_pauc01_C.B_HYqfl683_TMT11",0.965892506294409,0.896521961791526,0.892935515816994,0.895296122001515,0.891956020434192,0.958885838504842,0.96145921972696,0.517547852979571,0.876542963843903,0.857004525840666,0.954378922443925,0.96122403130361,0.887526384916006,0.906712953046533
"limma|Maxquant|intensity|MLE|_pauc01_A.B_HYms2faims815_TMT16",0.954347237958303,0.843933387622655,0.829914779780023,0.831890386285738,0.803641311678201,0.862061188940173,0.953695277098741,0.478871013448549,0.812125940922692,0.711182708456099,0.876606671395872,0.953313401706421,0.836994283237155,0.886138621473189
"limma|Maxquant|intensity|MLE|_pauc01_B.D_HYms2faims815_TMT16",0.950610782593247,0.80183225577676,0.806383085272148,0.768430762096999,0.767436437765179,0.906690260264338,0.948413675756838,0.891249135077443,0.802187790589214,0.708704694549216,0.886042459451954,0.947824793654325,0.767775273931318,0.856193730251339
"limma|Maxquant|intensity|MLE|_pauc01_C.E_HYms2faims815_TMT16",0.95110268346989,0.75535342038227,0.741182125398452,0.739248865470895,0.718942863089623,0.899561541513245,0.949114536831655,0.694097015556847,0.745312060504589,0.671765182073776,0.892855343307616,0.94898604773513,0.735923524802126,0.785185891521628
"limma|Maxquant|intensity|MLE|_pauc01_A.C_HYsps2815_TMT16",0.957439625072009,0.855002896609206,0.860459780486338,0.817883486401111,0.818508736704455,0.931763717978107,0.952799360090524,0.507755271476501,0.829348666665583,0.630760228498841,0.931406722409459,0.952814940542286,0.866432174093529,0.893689158335867
"limma|Maxquant|intensity|MLE|_pauc01_B.C_HYsps2815_TMT16",0.958732125157363,0.845163502615619,0.85550689035318,0.804273623080963,0.828085295250916,0.94087963708115,0.956289381285357,0.527805280662194,0.844062574345851,0.637343308074034,0.924293230063389,0.955945933935633,0.823881282918785,0.887847843746765
"limma|Maxquant|intensity|MLE|_pauc01_B.E_HYsps2815_TMT16",0.949260565307564,0.78889503978028,0.800912309965907,0.749408755726155,0.780959847956468,0.931902587222079,0.946439826127578,0.927279934925195,0.799864355232133,0.631869692146531,0.918663267689503,0.945880284686015,0.74015396737914,0.826551636868714
"limma|Maxquant|intensity|MLE|_pauc01_A.D_HYms2815_TMT16",0.763678730443034,0.766247926257084,0.776409998743876,0.750170113630373,0.759625209814946,0.866626357898902,0.895642487697473,0.79461606224125,0.75628232647108,0.747875084690717,0.845709947392502,0.907183123296016,0.750170113630373,0.832203364458731
"limma|Maxquant|intensity|MLE|_pauc01_A.E_HYms2815_TMT16",0.831362558925539,0.753831909184216,0.761319024154671,0.757354587421972,0.761690817215792,0.87547291751954,0.82912813957681,0.854925452643815,0.756065514981389,0.748127692448875,0.845967436459996,0.830744259742931,0.757354587421972,0.81742560721861
"limma|Maxquant|intensity|MLE|_pauc01_D.E_HYms2815_TMT16",0.866445342677678,0.695485037578179,0.689955095208312,0.700756212442393,0.69256374827283,0.831763233066901,0.855963137653574,0.489153528309683,0.685268428081717,0.683133058634939,0.797462272360139,0.861933385747748,0.700756212442393,0.716550637943741
"limma|Maxquant|intensity|missForest|_pauc01_B.A_HEqe277_TMT10",0.951442241277815,0.820066893866509,0.847428982898326,0.794453420905644,0.838721720786889,0.93290543859466,0.942021548266747,0.512465284927368,0.820246949823472,0.820329765735609,0.921252184685208,0.941813193259877,0.793618815728988,0.872222331904728
"limma|Maxquant|intensity|missForest|_pauc01_C.A_HEqe277_TMT10",0.966244002964492,0.877077541217826,0.875134504073796,0.874183435828985,0.871489100341985,0.962415624243655,0.962126505656153,0.918806961774401,0.86708606879976,0.867577529930003,0.939792947500984,0.961785385035168,0.875814027662712,0.925888199212362
"limma|Maxquant|intensity|missForest|_pauc01_C.B_HEqe277_TMT10",0.858594417120653,0.878069337644116,0.873421731779871,0.886169080724008,0.881322833017597,0.955808388665106,0.808425838321776,0.850875195090731,0.860044635030564,0.860304356137213,0.928250635117109,0.809010550458146,0.886658113743739,0.92351466337384
"limma|Maxquant|intensity|missForest|_pauc01_B.A_HYqfl683_TMT11",0.968693469587246,0.941364757346398,0.946399250025801,0.944479710875843,0.946652693695466,0.972928382478079,0.969513434400868,0.919874681385101,0.936055827464069,0.936826807366747,0.970747793305826,0.968957562150595,0.943430034212766,0.958260596318574
"limma|Maxquant|intensity|missForest|_pauc01_C.A_HYqfl683_TMT11",0.973214077082899,0.936513729892455,0.937122238102934,0.935560197526633,0.937215948367348,0.97495380205666,0.97241571431075,0.9690972147849,0.930748114598161,0.918504016640996,0.971396767312302,0.972302836037706,0.933787917363611,0.956076356097058
"limma|Maxquant|intensity|missForest|_pauc01_C.B_HYqfl683_TMT11",0.968670954783459,0.900142281389774,0.896855424290869,0.900339133795864,0.896959783448966,0.959568280462895,0.963856133568039,0.517759858625271,0.879056254880236,0.870785715537503,0.955135906657761,0.963004222073368,0.892841704134545,0.908831170127212
"limma|Maxquant|intensity|missForest|_pauc01_A.B_HYms2faims815_TMT16",0.954522673782102,0.846493906239181,0.832772480632553,0.834842801372846,0.806799912695471,0.86296559085941,0.954190895904121,0.478833512107629,0.814795097889535,0.81635801430543,0.877698230066791,0.953786649923636,0.839733073385839,0.88861211535097
"limma|Maxquant|intensity|missForest|_pauc01_B.D_HYms2faims815_TMT16",0.951228903999727,0.805136675219415,0.809778981865759,0.772405542995678,0.771204214054189,0.907727058256062,0.948792400362094,0.891453810205208,0.804601419512754,0.805912146931939,0.887628376613427,0.948097903877149,0.771682060845126,0.857980289533133
"limma|Maxquant|intensity|missForest|_pauc01_C.E_HYms2faims815_TMT16",0.952282086084191,0.765237565437751,0.751741613304307,0.752237670069088,0.731793348660778,0.902618750202753,0.950984465939198,0.695200106108426,0.750971497929794,0.749243729183853,0.896580077744789,0.951026308391426,0.748618543712772,0.789926376692927
"limma|Maxquant|intensity|missForest|_pauc01_A.C_HYsps2815_TMT16",0.92406832962925,0.866382723094457,0.87123908216778,0.833853449457827,0.834175219657273,0.933896207636752,0.955753549226912,0.507710562354052,0.842260119300197,0.852364380973748,0.934247106506884,0.955786742363276,0.876125247322736,0.900372494731098
"limma|Maxquant|intensity|missForest|_pauc01_B.C_HYsps2815_TMT16",0.960856485884653,0.856721584952713,0.866238434562915,0.822991842346422,0.844377028507078,0.942373328217526,0.958927896920815,0.527628476405235,0.855266409467279,0.855240667851323,0.927500770893657,0.958909606825268,0.840199435201849,0.89213416150886
"limma|Maxquant|intensity|missForest|_pauc01_B.E_HYsps2815_TMT16",0.928269632317596,0.808926758870425,0.81992680414611,0.77847307237296,0.804250591108792,0.941540790164644,0.959531470073881,0.933637436655302,0.816274635403881,0.783632911550182,0.929462552993858,0.950635709528354,0.774966115904471,0.833390777781571
"limma|Maxquant|intensity|missForest|_pauc01_A.D_HYms2815_TMT16",0.763678730443034,0.766247926257084,0.776409998743876,0.750170113630373,0.759625209814946,0.866626357898902,0.895642487697473,0.79461606224125,0.75628232647108,0.756261987682179,0.845709947392502,0.907183123296016,0.750170113630373,0.832203364458731
"limma|Maxquant|intensity|missForest|_pauc01_A.E_HYms2815_TMT16",0.831362558925539,0.753831909184216,0.761319024154671,0.757354587421972,0.761690817215792,0.87547291751954,0.82912813957681,0.854925452643815,0.756065514981389,0.756062667550943,0.845967436459996,0.830744259742931,0.757354587421972,0.81742560721861
"limma|Maxquant|intensity|missForest|_pauc01_D.E_HYms2815_TMT16",0.866445342677678,0.695485037578179,0.689955095208312,0.700756212442393,0.69256374827283,0.831763233066901,0.855963137653574,0.489153528309683,0.685268428081717,0.685285420215354,0.797462272360139,0.861933385747748,0.700756212442393,0.716550637943741
"limma|Maxquant|intensity|bpca|_pauc01_B.A_HEqe277_TMT10",0.951478807465896,0.820067038396897,0.847427248533674,0.794455444331072,0.838723599681929,0.932902258926132,0.94231017545093,0.512355875423899,0.820253742751693,0.820238249094134,0.921251751094044,0.941886470166428,0.793624163353332,0.872221464722401
"limma|Maxquant|intensity|bpca|_pauc01_C.A_HEqe277_TMT10",0.966234463958905,0.877122345638005,0.875171618995583,0.87421624440765,0.871528990728983,0.962412012429267,0.962105548749941,0.918654915806569,0.86711150614799,0.867305957331566,0.939795115456799,0.961761537521202,0.87584452357451,0.925890222637789
"limma|Maxquant|intensity|bpca|_pauc01_C.B_HEqe277_TMT10",0.858183286702531,0.877848495211752,0.873168487079894,0.885974687352588,0.881127860801974,0.955594772752125,0.808320186608387,0.850349509164686,0.860068771605306,0.860311004535046,0.928061444839645,0.808643558897766,0.88646111882534,0.923329664477619
"limma|Maxquant|intensity|bpca|_pauc01_B.A_HYqfl683_TMT11",0.968727546047033,0.941418914577131,0.946448843444955,0.944524436229313,0.946695289270199,0.97306955638291,0.969515259925499,0.920355707125485,0.93603209564386,0.936892526253478,0.970990588081807,0.96900898109438,0.94348023614013,0.958283415376467
"limma|Maxquant|intensity|bpca|_pauc01_C.A_HYqfl683_TMT11",0.973398455070675,0.936559368008241,0.937112501971567,0.935600967576735,0.937189782514297,0.975164041643381,0.972407195195803,0.969517998212446,0.930716776425321,0.920124474005503,0.971686721474595,0.97230770410339,0.933826253380872,0.956010941464431
"limma|Maxquant|intensity|bpca|_pauc01_C.B_HYqfl683_TMT11",0.969107559424478,0.900211347071664,0.896924185718653,0.900425846215858,0.897050451172328,0.959557935823316,0.963850048485934,0.517735405908944,0.878989927485293,0.872265708923424,0.95515902996976,0.963356548327235,0.892938862612152,0.908860987029526
"limma|Maxquant|intensity|bpca|_pauc01_A.B_HYms2faims815_TMT16",0.954530235671059,0.846846731374759,0.833188384525179,0.834901532043744,0.807357602006038,0.863140396525796,0.954186484802229,0.478835717658575,0.814954086604852,0.813883449160047,0.877838125012493,0.953802403858963,0.840171347866629,0.888868211323641
"limma|Maxquant|intensity|bpca|_pauc01_B.D_HYms2faims815_TMT16",0.951242452384109,0.805478032540337,0.810111704979859,0.772688420658405,0.771782506361376,0.907813641884617,0.949061414561733,0.891281780382227,0.804822793811965,0.805379852965119,0.887740229554246,0.948323500231028,0.77214378033247,0.85806882664967
"limma|Maxquant|intensity|bpca|_pauc01_C.E_HYms2faims815_TMT16",0.952437419886513,0.76606584434149,0.752441462976475,0.752821384880815,0.732879111458891,0.902992433548703,0.951300111787404,0.695462188576522,0.751295332673584,0.748689316691834,0.896977202946505,0.951113270114429,0.749722018660373,0.790256264098669
"limma|Maxquant|intensity|bpca|_pauc01_A.C_HYsps2815_TMT16",0.921791551439065,0.869787390510069,0.874851714743876,0.837577177429101,0.838145525212964,0.936725075748092,0.955962869209288,0.510733847406952,0.845580110347534,0.828069037388207,0.937175554027316,0.95427340630946,0.879947199881209,0.903947869705153
