"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","abd","phi","A","B","-0.00428400298439467","0","8.87191725369773e-23","****","abd-phi"
"2","abd","ratio","A","C","0.0608569027056228","0","8.70000415842876e-93","****","abd-ratio"
"3","phi","ratio","B","C","0.0651409056900175","0","6.55035299741119e-106","****","phi-ratio"
