"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","blank","bpca","A","B","0.00037003340747929","0","0.00406032418237648","**","blank-bpca"
"2","blank","GMS","A","C","0.000160272973759132","0","0.218137972348863","na","blank-GMS"
"3","blank","Impseq","A","D","0.000354942107609802","0","0.00575621257717541","**","blank-Impseq"
"4","blank","Impseqrob","A","E","0.000313813611015441","0","0.0116372497172238","*","blank-Impseqrob"
"5","blank","knn","A","F","0.00138200226583327","0","5.63039511153965e-06","****","blank-knn"
"6","blank","mice","A","G","0.000966024949709254","0","1.95360482769655e-06","****","blank-mice"
"7","blank","min","A","H","0.00335795038639716","0","1.73696297611027e-15","****","blank-min"
"8","blank","MinDet","A","I","0.00197322208795188","0","2.81683688502902e-09","****","blank-MinDet"
"9","blank","MinProb","A","J","0.000838318428443298","0","0.00748137926964458","**","blank-MinProb"
"10","blank","missForest","A","K","0.00025153087585366","0","0.0578891323527775","na","blank-missForest"
"11","blank","MLE","A","L","0.00104802843018768","0","0.000263366710561479","***","blank-MLE"
"12","blank","nbavg","A","M","0.0042403976836679","0","2.81126395781194e-33","****","blank-nbavg"
"13","blank","QRILC","A","N","0.000936522352788673","0","0.0022705459878458","**","blank-QRILC"
"14","blank","SeqKNN","A","O","0.000231442902722343","0","0.109473392542175","na","blank-SeqKNN"
"15","blank","zero","A","P","0.00593206488390375","0","2.08402838662535e-22","****","blank-zero"
"16","bpca","GMS","B","C","-0.000209760433720157","0","0.0110911913444475","*","bpca-GMS"
"17","bpca","Impseq","B","D","-1.50912998694875e-05","0","0.49066159104579","na","bpca-Impseq"
"18","bpca","Impseqrob","B","E","-5.62197964638484e-05","0","0.368994607384592","na","bpca-Impseqrob"
"19","bpca","knn","B","F","0.00101196885835398","0","0.000329711868434454","***","bpca-knn"
"20","bpca","mice","B","G","0.000595991542229964","0","0.00119894119865457","**","bpca-mice"
"21","bpca","min","B","H","0.00298791697891787","0","4.36178852777859e-13","****","bpca-min"
"22","bpca","MinDet","B","I","0.00160318868047259","0","5.94242149681764e-07","****","bpca-MinDet"
"23","bpca","MinProb","B","J","0.000468285020964009","0","0.124676305461327","na","bpca-MinProb"
"24","bpca","missForest","B","K","-0.00011850253162563","0","0.144662317526647","na","bpca-missForest"
"25","bpca","MLE","B","L","0.000677995022708389","0","0.0160273010035095","*","bpca-MLE"
"26","bpca","nbavg","B","M","0.00387036427618861","0","6.9260915200696e-29","****","bpca-nbavg"
"27","bpca","QRILC","B","N","0.000566488945309383","0","0.0658406525915571","na","bpca-QRILC"
"28","bpca","SeqKNN","B","O","-0.000138590504756947","0","0.0673573775736565","na","bpca-SeqKNN"
"29","bpca","zero","B","P","0.00556203147642446","0","1.76672507202979e-20","****","bpca-zero"
"30","GMS","Impseq","C","D","0.00019466913385067","0","0.0179519025456548","*","GMS-Impseq"
"31","GMS","Impseqrob","C","E","0.000153540637256309","0","0.0519184899048066","na","GMS-Impseqrob"
"32","GMS","knn","C","F","0.00122172929207413","0","2.80203851527593e-05","****","GMS-knn"
"33","GMS","mice","C","G","0.000805751975950121","0","7.34113560330309e-05","****","GMS-mice"
"34","GMS","min","C","H","0.00319767741263803","0","3.80121981329731e-14","****","GMS-min"
"35","GMS","MinDet","C","I","0.00181294911419275","0","3.60474602719407e-08","****","GMS-MinDet"
"36","GMS","MinProb","C","J","0.000678045454684166","0","0.0302603051181658","*","GMS-MinProb"
"37","GMS","missForest","C","K","9.12579020945275e-05","0","0.291365591038327","na","GMS-missForest"
"38","GMS","MLE","C","L","0.000887755456428547","0","0.00150953067030555","**","GMS-MLE"
"39","GMS","nbavg","C","M","0.00408012470990877","0","3.96939604234477e-30","****","GMS-nbavg"
"40","GMS","QRILC","C","N","0.000776249379029541","0","0.0130987491894465","*","GMS-QRILC"
"41","GMS","SeqKNN","C","O","7.11699289632106e-05","0","0.489113014227559","na","GMS-SeqKNN"
"42","GMS","zero","C","P","0.00577179191014462","0","1.36552229357164e-21","****","GMS-zero"
"43","Impseq","Impseqrob","D","E","-4.11284965943609e-05","0","0.531817513352006","na","Impseq-Impseqrob"
"44","Impseq","knn","D","F","0.00102706015822346","0","0.000270209608866425","***","Impseq-knn"
"45","Impseq","mice","D","G","0.000611082842099451","0","0.000844417001309275","***","Impseq-mice"
"46","Impseq","min","D","H","0.00300300827878736","0","3.86164127756488e-13","****","Impseq-min"
"47","Impseq","MinDet","D","I","0.00161827998034208","0","5.58465247662546e-07","****","Impseq-MinDet"
"48","Impseq","MinProb","D","J","0.000483376320833496","0","0.114120600277036","na","Impseq-MinProb"
"49","Impseq","missForest","D","K","-0.000103411231756142","0","0.193990582261586","na","Impseq-missForest"
"50","Impseq","MLE","D","L","0.000693086322577877","0","0.0137207184790184","*","Impseq-MLE"
"51","Impseq","nbavg","D","M","0.0038854555760581","0","7.75669443027604e-29","****","Impseq-nbavg"
"52","Impseq","QRILC","D","N","0.000581580245178871","0","0.0575565599298905","na","Impseq-QRILC"
"53","Impseq","SeqKNN","D","O","-0.000123499204887459","0","0.0883800206324079","na","Impseq-SeqKNN"
"54","Impseq","zero","D","P","0.00557712277629395","0","1.42205313230792e-20","****","Impseq-zero"
"55","Impseqrob","knn","E","F","0.00106818865481782","0","0.000187635574801895","***","Impseqrob-knn"
"56","Impseqrob","mice","E","G","0.000652211338693812","0","0.000747007563738684","***","Impseqrob-mice"
"57","Impseqrob","min","E","H","0.00304413677538172","0","2.11115399002509e-13","****","Impseqrob-min"
"58","Impseqrob","MinDet","E","I","0.00165940847693644","0","2.50498462725502e-07","****","Impseqrob-MinDet"
"59","Impseqrob","MinProb","E","J","0.000524504817427857","0","0.0882851566539979","na","Impseqrob-MinProb"
"60","Impseqrob","missForest","E","K","-6.22827351617815e-05","0","0.43774464964017","na","Impseqrob-missForest"
"61","Impseqrob","MLE","E","L","0.000734214819172238","0","0.0084067808619004","**","Impseqrob-MLE"
"62","Impseqrob","nbavg","E","M","0.00392658407265246","0","3.6221728994431e-29","****","Impseqrob-nbavg"
"63","Impseqrob","QRILC","E","N","0.000622708741773232","0","0.0440824248709189","*","Impseqrob-QRILC"
"64","Impseqrob","SeqKNN","E","O","-8.23707082930984e-05","0","0.407010464462149","na","Impseqrob-SeqKNN"
"65","Impseqrob","zero","E","P","0.00561825127288831","0","1.25938521201491e-20","****","Impseqrob-zero"
"66","knn","mice","F","G","-0.000415977316124013","0","0.136052084191518","na","knn-mice"
"67","knn","min","F","H","0.0019759481205639","0","8.18651790401787e-09","****","knn-min"
"68","knn","MinDet","F","I","0.000591219822118618","0","0.02024509274588","*","knn-MinDet"
"69","knn","MinProb","F","J","-0.000543683837389968","0","0.0241251221570917","*","knn-MinProb"
"70","knn","missForest","F","K","-0.00113047138997961","0","6.62006166714382e-05","****","knn-missForest"
"71","knn","MLE","F","L","-0.000333973835645587","0","0.290654150426408","na","knn-MLE"
