"mat1","mat2","abbr1","abbr2","mean","median","t_pval","significance","contrast"
"1","ANOVA","DEP","A","B","-0.143155076367514","-0.182350050140478","0","****","ANOVA-DEP"
"2","ANOVA","limma","A","C","-0.142991402949598","-0.181734471625153","0","****","ANOVA-limma"
"3","ANOVA","proDA","A","D","-0.141568969618028","-0.18479684181746","0","****","ANOVA-proDA"
"4","ANOVA","ROTS","A","E","-0.0914692089696148","-0.037824662670188","0","****","ANOVA-ROTS"
"5","ANOVA","SAM","A","F","-0.0358171174706546","-0.00725524173992298","3.91684831114747e-104","****","ANOVA-SAM"
"6","ANOVA","ttest","A","G","-0.0342641036198247","-0.021834729089555","1.17149660299639e-146","****","ANOVA-ttest"
"7","DEP","limma","B","C","0.000163673417916071","0","0.522929007718796","na","DEP-limma"
"8","DEP","proDA","B","D","0.00158610674948612","-0.0008082643448305","0.00138115002094715","**","DEP-proDA"
"9","DEP","ROTS","B","E","0.0516858673978988","0.00939780478955049","0","****","DEP-ROTS"
"10","DEP","SAM","B","F","0.107337958896859","0.112458730394812","0","****","DEP-SAM"
"11","DEP","ttest","B","G","0.108890972747689","0.124213550811628","0","****","DEP-ttest"
"12","limma","proDA","C","D","0.00142243333157005","-0.000673641314091034","0.00365336313777246","**","limma-proDA"
"13","limma","ROTS","C","E","0.0515221939799827","0.0106124804535745","0","****","limma-ROTS"
"14","limma","SAM","C","F","0.107174285478943","0.11007203824873","0","****","limma-SAM"
"15","limma","ttest","C","G","0.108727299329773","0.126090600813842","0","****","limma-ttest"
"16","proDA","ROTS","D","E","0.0500997606484127","0.010175746103863","0","****","proDA-ROTS"
"17","proDA","SAM","D","F","0.105751852147373","0.11331239711571","0","****","proDA-SAM"
"18","proDA","ttest","D","G","0.107304865998203","0.125270506663068","0","****","proDA-ttest"
"19","ROTS","SAM","E","F","0.0556520914989602","0.00617316318859301","0","****","ROTS-SAM"
"20","ROTS","ttest","E","G","0.0572051053497901","0.0104648147046785","0","****","ROTS-ttest"
"21","SAM","ttest","F","G","0.00155301385082995","-0.00142254369779202","0.0818449830001425","na","SAM-ttest"
